assemblage_id,mechanism,error_rate,eligible_individual_share_median,eligible_individual_share_p10,eligible_individual_share_p90,expected_reassigned_pct_median,expected_reassigned_pct_p10,expected_reassigned_pct_p90,n_eligible_source_species_median,n_source_species_median
araneae_pitfall,observed_pool,0.01,0.9313241765568743,0.9313241765568743,0.9313241765568743,0.9313241765568743,0.9313241765568743,0.9313241765568743,156,221
araneae_pitfall,observed_pool,0.02,0.9313241765568743,0.9313241765568743,0.9313241765568743,1.8626483531137485,1.8626483531137485,1.8626483531137485,156,221
araneae_pitfall,observed_pool,0.03,0.9313241765568743,0.9313241765568743,0.9313241765568743,2.7939725296706226,2.7939725296706226,2.7939725296706226,156,221
araneae_pitfall,observed_pool,0.04,0.9313241765568743,0.9313241765568743,0.9313241765568743,3.725296706227497,3.725296706227497,3.725296706227497,156,221
araneae_pitfall,observed_pool,0.05,0.9313241765568743,0.9313241765568743,0.9313241765568743,4.656620882784372,4.656620882784372,4.656620882784372,156,221
araneae_pitfall,observed_pool,0.060000000000000005,0.9313241765568743,0.9313241765568743,0.9313241765568743,5.587945059341245,5.587945059341245,5.587945059341245,156,221
araneae_pitfall,observed_pool,0.06999999999999999,0.9313241765568743,0.9313241765568743,0.9313241765568743,6.519269235898118,6.519269235898118,6.519269235898118,156,221
araneae_pitfall,observed_pool,0.08,0.9313241765568743,0.9313241765568743,0.9313241765568743,7.450593412454994,7.450593412454994,7.450593412454994,156,221
araneae_pitfall,observed_pool,0.09,0.9313241765568743,0.9313241765568743,0.9313241765568743,8.381917589011866,8.381917589011866,8.381917589011866,156,221
araneae_pitfall,observed_pool,0.09999999999999999,0.9313241765568743,0.9313241765568743,0.9313241765568743,9.313241765568742,9.313241765568742,9.313241765568742,156,221
araneae_pitfall,observed_pool,0.11,0.9313241765568743,0.9313241765568743,0.9313241765568743,10.244565942125616,10.244565942125616,10.244565942125616,156,221
araneae_pitfall,observed_pool,0.12,0.9313241765568743,0.9313241765568743,0.9313241765568743,11.17589011868249,11.17589011868249,11.17589011868249,156,221
araneae_pitfall,observed_pool,0.13,0.9313241765568743,0.9313241765568743,0.9313241765568743,12.107214295239364,12.107214295239364,12.107214295239364,156,221
araneae_pitfall,observed_pool,0.14,0.9313241765568743,0.9313241765568743,0.9313241765568743,13.038538471796242,13.038538471796242,13.038538471796242,156,221
araneae_pitfall,observed_pool,0.15000000000000002,0.9313241765568743,0.9313241765568743,0.9313241765568743,13.969862648353116,13.969862648353116,13.969862648353116,156,221
araneae_pitfall,observed_pool,0.16,0.9313241765568743,0.9313241765568743,0.9313241765568743,14.901186824909988,14.901186824909988,14.901186824909988,156,221
araneae_pitfall,observed_pool,0.17,0.9313241765568743,0.9313241765568743,0.9313241765568743,15.832511001466864,15.832511001466864,15.832511001466864,156,221
araneae_pitfall,observed_pool,0.18000000000000002,0.9313241765568743,0.9313241765568743,0.9313241765568743,16.76383517802374,16.76383517802374,16.76383517802374,156,221
araneae_pitfall,observed_pool,0.19,0.9313241765568743,0.9313241765568743,0.9313241765568743,17.69515935458061,17.69515935458061,17.69515935458061,156,221
araneae_pitfall,observed_pool,0.2,0.9313241765568743,0.9313241765568743,0.9313241765568743,18.626483531137488,18.626483531137488,18.626483531137488,156,221
araneae_pitfall,rare_weighted_observed_pool,0.01,0.9313241765568743,0.9313241765568743,0.9313241765568743,0.8113692944507802,0.8113692944507802,0.8113692944507802,156,221
araneae_pitfall,rare_weighted_observed_pool,0.02,0.9313241765568743,0.9313241765568743,0.9313241765568743,1.6227385889015604,1.6227385889015604,1.6227385889015604,156,221
araneae_pitfall,rare_weighted_observed_pool,0.03,0.9313241765568743,0.9313241765568743,0.9313241765568743,2.4141428387632566,2.4141428387632566,2.4141428387632566,156,221
araneae_pitfall,rare_weighted_observed_pool,0.04,0.9313241765568743,0.9313241765568743,0.9313241765568743,3.1638386131179295,3.1638386131179295,3.1638386131179295,156,221
araneae_pitfall,rare_weighted_observed_pool,0.05,0.9313241765568743,0.9313241765568743,0.9313241765568743,3.8735526250121883,3.8735526250121883,3.8735526250121883,156,221
araneae_pitfall,rare_weighted_observed_pool,0.060000000000000005,0.9313241765568743,0.9313241765568743,0.9313241765568743,4.552580722637388,4.552580722637388,4.552580722637388,156,221
araneae_pitfall,rare_weighted_observed_pool,0.06999999999999999,0.9313241765568743,0.9313241765568743,0.9313241765568743,5.199636881842778,5.199636881842778,5.199636881842778,156,221
araneae_pitfall,rare_weighted_observed_pool,0.08,0.9313241765568743,0.9313241765568743,0.9313241765568743,5.816803835439478,5.816803835439478,5.816803835439478,156,221
araneae_pitfall,rare_weighted_observed_pool,0.09,0.9313241765568743,0.9313241765568743,0.9313241765568743,6.404940630022648,6.404940630022648,6.404940630022648,156,221
araneae_pitfall,rare_weighted_observed_pool,0.09999999999999999,0.9313241765568743,0.9313241765568743,0.9313241765568743,6.954236182498393,6.954236182498393,6.954236182498393,156,221
araneae_pitfall,rare_weighted_observed_pool,0.11,0.9313241765568743,0.9313241765568743,0.9313241765568743,7.482565702422653,7.482565702422653,7.482565702422653,156,221
araneae_pitfall,rare_weighted_observed_pool,0.12,0.9313241765568743,0.9313241765568743,0.9313241765568743,7.98949813017461,7.98949813017461,7.98949813017461,156,221
araneae_pitfall,rare_weighted_observed_pool,0.13,0.9313241765568743,0.9313241765568743,0.9313241765568743,8.479183617971268,8.479183617971268,8.479183617971268,156,221
araneae_pitfall,rare_weighted_observed_pool,0.14,0.9313241765568743,0.9313241765568743,0.9313241765568743,8.955291730933778,8.955291730933778,8.955291730933778,156,221
araneae_pitfall,rare_weighted_observed_pool,0.15000000000000002,0.9313241765568743,0.9313241765568743,0.9313241765568743,9.420734167125277,9.420734167125277,9.420734167125277,156,221
araneae_pitfall,rare_weighted_observed_pool,0.16,0.9313241765568743,0.9313241765568743,0.9313241765568743,9.880982960469034,9.880982960469034,9.880982960469034,156,221
araneae_pitfall,rare_weighted_observed_pool,0.17,0.9313241765568743,0.9313241765568743,0.9313241765568743,10.33675618665613,10.33675618665613,10.33675618665613,156,221
araneae_pitfall,rare_weighted_observed_pool,0.18000000000000002,0.9313241765568743,0.9313241765568743,0.9313241765568743,10.785754386486238,10.785754386486238,10.785754386486238,156,221
araneae_pitfall,rare_weighted_observed_pool,0.19,0.9313241765568743,0.9313241765568743,0.9313241765568743,11.228576500604738,11.228576500604738,11.228576500604738,156,221
araneae_pitfall,rare_weighted_observed_pool,0.2,0.9313241765568743,0.9313241765568743,0.9313241765568743,11.65054118943489,11.65054118943489,11.65054118943489,156,221
araneae_pitfall,regional_pool,0.01,0.9669289238565142,0.9669289238565142,0.9669289238565142,0.9669289238565143,0.9669289238565143,0.9669289238565143,201,221
araneae_pitfall,regional_pool,0.02,0.9669289238565142,0.9669289238565142,0.9669289238565142,1.9338578477130286,1.9338578477130286,1.9338578477130286,201,221
araneae_pitfall,regional_pool,0.03,0.9669289238565142,0.9669289238565142,0.9669289238565142,2.9007867715695426,2.9007867715695426,2.9007867715695426,201,221
araneae_pitfall,regional_pool,0.04,0.9669289238565142,0.9669289238565142,0.9669289238565142,3.867715695426057,3.867715695426057,3.867715695426057,201,221
araneae_pitfall,regional_pool,0.05,0.9669289238565142,0.9669289238565142,0.9669289238565142,4.834644619282571,4.834644619282571,4.834644619282571,201,221
araneae_pitfall,regional_pool,0.060000000000000005,0.9669289238565142,0.9669289238565142,0.9669289238565142,5.801573543139086,5.801573543139086,5.801573543139086,201,221
araneae_pitfall,regional_pool,0.06999999999999999,0.9669289238565142,0.9669289238565142,0.9669289238565142,6.768502466995598,6.768502466995598,6.768502466995598,201,221
araneae_pitfall,regional_pool,0.08,0.9669289238565142,0.9669289238565142,0.9669289238565142,7.735431390852114,7.735431390852114,7.735431390852114,201,221
araneae_pitfall,regional_pool,0.09,0.9669289238565142,0.9669289238565142,0.9669289238565142,8.702360314708628,8.702360314708628,8.702360314708628,201,221
araneae_pitfall,regional_pool,0.09999999999999999,0.9669289238565142,0.9669289238565142,0.9669289238565142,9.66928923856514,9.66928923856514,9.66928923856514,201,221
araneae_pitfall,regional_pool,0.11,0.9669289238565142,0.9669289238565142,0.9669289238565142,10.636218162421656,10.636218162421656,10.636218162421656,201,221
araneae_pitfall,regional_pool,0.12,0.9669289238565142,0.9669289238565142,0.9669289238565142,11.60314708627817,11.60314708627817,11.60314708627817,201,221
araneae_pitfall,regional_pool,0.13,0.9669289238565142,0.9669289238565142,0.9669289238565142,12.570076010134684,12.570076010134684,12.570076010134684,201,221
araneae_pitfall,regional_pool,0.14,0.9669289238565142,0.9669289238565142,0.9669289238565142,13.5370049339912,13.5370049339912,13.5370049339912,201,221
araneae_pitfall,regional_pool,0.15000000000000002,0.9669289238565142,0.9669289238565142,0.9669289238565142,14.503933857847715,14.503933857847715,14.503933857847715,201,221
araneae_pitfall,regional_pool,0.16,0.9669289238565142,0.9669289238565142,0.9669289238565142,15.470862781704229,15.470862781704229,15.470862781704229,201,221
araneae_pitfall,regional_pool,0.17,0.9669289238565142,0.9669289238565142,0.9669289238565142,16.43779170556074,16.43779170556074,16.43779170556074,201,221
araneae_pitfall,regional_pool,0.18000000000000002,0.9669289238565142,0.9669289238565142,0.9669289238565142,17.404720629417255,17.404720629417255,17.404720629417255,201,221
araneae_pitfall,regional_pool,0.19,0.9669289238565142,0.9669289238565142,0.9669289238565142,18.37164955327377,18.37164955327377,18.37164955327377,201,221
araneae_pitfall,regional_pool,0.2,0.9669289238565142,0.9669289238565142,0.9669289238565142,19.338578477130284,19.338578477130284,19.338578477130284,201,221
carabidae_pitfall,observed_pool,0.01,0.9195680916703394,0.9195680916703394,0.9195680916703394,0.9195680916703394,0.9195680916703394,0.9195680916703394,107,129
carabidae_pitfall,observed_pool,0.02,0.9195680916703394,0.9195680916703394,0.9195680916703394,1.8391361833406787,1.8391361833406787,1.8391361833406787,107,129
carabidae_pitfall,observed_pool,0.03,0.9195680916703394,0.9195680916703394,0.9195680916703394,2.758704275011018,2.758704275011018,2.758704275011018,107,129
carabidae_pitfall,observed_pool,0.04,0.9195680916703394,0.9195680916703394,0.9195680916703394,3.6782723666813575,3.6782723666813575,3.6782723666813575,107,129
carabidae_pitfall,observed_pool,0.05,0.9195680916703394,0.9195680916703394,0.9195680916703394,4.597840458351697,4.597840458351697,4.597840458351697,107,129
carabidae_pitfall,observed_pool,0.060000000000000005,0.9195680916703394,0.9195680916703394,0.9195680916703394,5.517408550022037,5.517408550022037,5.517408550022037,107,129
carabidae_pitfall,observed_pool,0.06999999999999999,0.9195680916703394,0.9195680916703394,0.9195680916703394,6.436976641692374,6.436976641692374,6.436976641692374,107,129
carabidae_pitfall,observed_pool,0.08,0.9195680916703394,0.9195680916703394,0.9195680916703394,7.356544733362715,7.356544733362715,7.356544733362715,107,129
carabidae_pitfall,observed_pool,0.09,0.9195680916703394,0.9195680916703394,0.9195680916703394,8.276112825033055,8.276112825033055,8.276112825033055,107,129
carabidae_pitfall,observed_pool,0.09999999999999999,0.9195680916703394,0.9195680916703394,0.9195680916703394,9.195680916703392,9.195680916703392,9.195680916703392,107,129
carabidae_pitfall,observed_pool,0.11,0.9195680916703394,0.9195680916703394,0.9195680916703394,10.115249008373732,10.115249008373732,10.115249008373732,107,129
carabidae_pitfall,observed_pool,0.12,0.9195680916703394,0.9195680916703394,0.9195680916703394,11.034817100044071,11.034817100044071,11.034817100044071,107,129
carabidae_pitfall,observed_pool,0.13,0.9195680916703394,0.9195680916703394,0.9195680916703394,11.954385191714412,11.954385191714412,11.954385191714412,107,129
carabidae_pitfall,observed_pool,0.14,0.9195680916703394,0.9195680916703394,0.9195680916703394,12.87395328338475,12.87395328338475,12.87395328338475,107,129
carabidae_pitfall,observed_pool,0.15000000000000002,0.9195680916703394,0.9195680916703394,0.9195680916703394,13.793521375055091,13.793521375055091,13.793521375055091,107,129
carabidae_pitfall,observed_pool,0.16,0.9195680916703394,0.9195680916703394,0.9195680916703394,14.71308946672543,14.71308946672543,14.71308946672543,107,129
carabidae_pitfall,observed_pool,0.17,0.9195680916703394,0.9195680916703394,0.9195680916703394,15.632657558395772,15.632657558395772,15.632657558395772,107,129
carabidae_pitfall,observed_pool,0.18000000000000002,0.9195680916703394,0.9195680916703394,0.9195680916703394,16.552225650066113,16.552225650066113,16.552225650066113,107,129
carabidae_pitfall,observed_pool,0.19,0.9195680916703394,0.9195680916703394,0.9195680916703394,17.471793741736448,17.471793741736448,17.471793741736448,107,129
carabidae_pitfall,observed_pool,0.2,0.9195680916703394,0.9195680916703394,0.9195680916703394,18.391361833406787,18.391361833406787,18.391361833406787,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.01,0.9195680916703394,0.9195680916703394,0.9195680916703394,0.8661360974912015,0.8661360974912015,0.8661360974912015,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.02,0.9195680916703394,0.9195680916703394,0.9195680916703394,1.718966155713803,1.718966155713803,1.718966155713803,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.03,0.9195680916703394,0.9195680916703394,0.9195680916703394,2.533333523350338,2.533333523350338,2.533333523350338,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.04,0.9195680916703394,0.9195680916703394,0.9195680916703394,3.304743106196982,3.304743106196982,3.304743106196982,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.05,0.9195680916703394,0.9195680916703394,0.9195680916703394,4.037162561063588,4.037162561063588,4.037162561063588,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.060000000000000005,0.9195680916703394,0.9195680916703394,0.9195680916703394,4.744340817625195,4.744340817625195,4.744340817625195,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.06999999999999999,0.9195680916703394,0.9195680916703394,0.9195680916703394,5.427212450550706,5.427212450550706,5.427212450550706,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.08,0.9195680916703394,0.9195680916703394,0.9195680916703394,6.05899003032775,6.05899003032775,6.05899003032775,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.09,0.9195680916703394,0.9195680916703394,0.9195680916703394,6.639314140841397,6.639314140841397,6.639314140841397,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.09999999999999999,0.9195680916703394,0.9195680916703394,0.9195680916703394,7.182854412835054,7.182854412835054,7.182854412835054,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.11,0.9195680916703394,0.9195680916703394,0.9195680916703394,7.704773276829793,7.704773276829793,7.704773276829793,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.12,0.9195680916703394,0.9195680916703394,0.9195680916703394,8.206899612949618,8.206899612949618,8.206899612949618,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.13,0.9195680916703394,0.9195680916703394,0.9195680916703394,8.654976081800472,8.654976081800472,8.654976081800472,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.14,0.9195680916703394,0.9195680916703394,0.9195680916703394,9.092966071616564,9.092966071616564,9.092966071616564,107,129
carabidae_pitfall,rare_weighted_observed_pool,0.15000000000000002,0.9195680916703394,0.9195680916703394,0.9195680916703394,9.510408465632942,9.510408465632942,9.510408465632942,107,129
