assemblage_id,mechanism,error_rate,iter,eligible_individual_share,expected_reassigned_pct,n_eligible_source_species,n_source_species,gamma_change_pct,mean_q0_change_pct,mean_q1_change_pct,mean_q2_change_pct,q0_stability,bray_stability,sorensen_stability,bray_mean_change_pct,sorensen_mean_change_pct
collembola_soil_core,observed_pool,0.01,1,0.5284863945578231,0.5284863945578231,26,51,0,2.7472527472527597,1.134144736986653,0.7388705443914789,0.9939853300682913,0.9982133959509758,0.9914692409966759,-0.0462553132875021,0.37094458934610053
collembola_soil_core,observed_pool,0.02,1,0.5284863945578231,1.0569727891156462,26,51,0,3.0219780219780334,2.1743932236972574,1.3759807347093034,0.986769366693361,0.9939538551970962,0.9885254290235829,0.07188700106053325,0.7021388961809372
collembola_soil_core,observed_pool,0.03,1,0.5284863945578231,1.5854591836734695,26,51,0,5.219780219780246,3.2931800147405044,2.6801516548370596,0.9860614186955301,0.9828910140933789,0.9641606789120644,-0.08653973337555687,0.6926697502858792
collembola_soil_core,observed_pool,0.04,1,0.5284863945578231,2.1139455782312924,26,51,0,7.142857142857162,4.348705165589006,2.782154693199912,0.9822790990718868,0.991622975192512,0.9743158643382767,-0.045254933163019206,0.653884278367256
collembola_soil_core,observed_pool,0.05,1,0.5284863945578231,2.642431972789116,26,51,-1.9607843137254943,7.142857142857162,4.164083054443113,2.3144699943268288,0.9850311376333609,0.987643154562062,0.9637470787536696,-0.013390468877128026,1.1475250127842784
collembola_soil_core,observed_pool,0.060000000000000005,1,0.5284863945578231,3.170918367346939,26,51,0,7.967032967032983,4.635742196693826,2.5399907326866478,0.9838695056909498,0.9935844208962619,0.9737770804117954,-0.14630928960135403,0.5580774293547863
collembola_soil_core,observed_pool,0.06999999999999999,1,0.5284863945578231,3.699404761904762,26,51,0,9.340659340659352,6.91839648222019,5.124060360636462,0.9835706709834526,0.9860421481570478,0.9654514010643311,-0.10856292770252685,0.9313056340100268
collembola_soil_core,observed_pool,0.08,1,0.5284863945578231,4.227891156462585,26,51,0,9.8901098901099,6.426509262085833,4.060427320722981,0.9850177658245327,0.9823343929696162,0.9606010423180245,-0.15113188099459274,0.6294936240704097
collembola_soil_core,observed_pool,0.09,1,0.5284863945578231,4.756377551020408,26,51,0,14.560439560439576,9.665682369814732,6.401939474577323,0.9676140463012037,0.9720972905202062,0.939362720149512,-0.2321037835714912,1.1851456717399511
collembola_soil_core,observed_pool,0.09999999999999999,1,0.5284863945578231,5.2848639455782305,26,51,0,10.71428571428572,8.54412514578813,6.3936253983136515,0.9723748864304865,0.9766682962999774,0.9494011008879739,-0.13210510953204357,1.0730106516416038
collembola_soil_core,observed_pool,0.11,1,0.5284863945578231,5.813350340136053,26,51,0,11.263736263736268,9.442262230126142,7.6913770037357665,0.9680285472872908,0.9755982335496162,0.9404848862070855,-0.1243391273621608,0.9801597837829634
collembola_soil_core,observed_pool,0.12,1,0.5284863945578231,6.341836734693878,26,51,0,11.538461538461542,9.54764508885193,7.433128211156492,0.9793979811443355,0.9748713239646966,0.9484045005576304,-0.20290959849983414,0.8873362072308488
collembola_soil_core,observed_pool,0.13,1,0.5284863945578231,6.870323129251701,26,51,0,13.461538461538458,11.516671764239451,8.890176557361308,0.9664377587797783,0.9751516346662406,0.9396560651938127,-0.10428805775113403,1.2453006588126092
collembola_soil_core,observed_pool,0.14,1,0.5284863945578231,7.398809523809524,26,51,0,11.813186813186816,10.999507407612729,9.90867085748921,0.9710258148231484,0.9722845791948754,0.935742925145031,-0.23042025700328317,1.2597874792873442
collembola_soil_core,observed_pool,0.15000000000000002,1,0.5284863945578231,7.927295918367347,26,51,0,15.934065934065945,14.078860381843361,10.965706941696984,0.9683214780336683,0.9650774772671276,0.9275015698452277,-0.15893834169715682,1.2678902224321664
collembola_soil_core,observed_pool,0.16,1,0.5284863945578231,8.45578231292517,26,51,-1.9607843137254943,13.736263736263732,12.282935109263438,9.700112886594336,0.9709370180068335,0.96815697648928,0.930951102787869,-0.11835534874176101,1.3732302815947506
collembola_soil_core,observed_pool,0.17,1,0.5284863945578231,8.984268707482993,26,51,0,15.934065934065945,14.455497492591896,12.01486239669174,0.963441018473686,0.9776880360457164,0.9502297815381892,-0.2518003271713143,0.9745058034460685
collembola_soil_core,observed_pool,0.18000000000000002,1,0.5284863945578231,9.512755102040819,26,51,-1.9607843137254943,14.83516483516485,13.915428507706284,11.511673179534988,0.9697392967133356,0.9691604841915283,0.9369962258253015,-0.2222650173217433,1.2149580578375119
collembola_soil_core,observed_pool,0.19,1,0.5284863945578231,10.041241496598639,26,51,0,14.28571428571428,13.413695581894181,10.494080637938241,0.9765465847043594,0.974752433896311,0.9375376392633784,-0.34706882509953907,0.7952933671134144
collembola_soil_core,observed_pool,0.2,1,0.5284863945578231,10.569727891156464,26,51,0,14.560439560439576,12.966987122387973,10.033413865980823,0.977948881975886,0.9685210532451634,0.9364889200200552,-0.14361340613932017,1.2784681744359094
collembola_soil_core,rare_weighted_observed_pool,0.01,1,0.5284863945578231,0.5468224033203305,26,51,0,2.472527472527486,1.2863593103003668,0.73876030127773,0.9958513181454105,0.9952320302087545,0.9880884031204619,-0.050241487538771334,0.12187351437533689
collembola_soil_core,rare_weighted_observed_pool,0.02,1,0.5284863945578231,1.093644806640661,26,51,0,3.296703296703307,1.4325898289607286,0.9012237036082116,0.9849018233635747,0.9977620792704123,0.9910538182502314,-0.022570841209379466,0.688698702168189
collembola_soil_core,rare_weighted_observed_pool,0.03,1,0.5284863945578231,1.6358594631966412,26,51,0,5.769230769230793,3.9261480134886284,3.204282496238209,0.9829373603702259,0.9855439159787744,0.9678909077829987,-0.030476834031567535,1.1090541936481069
collembola_soil_core,rare_weighted_observed_pool,0.04,1,0.5284863945578231,2.1634305314277213,26,51,0,6.593406593406614,4.892285049500211,4.117805738311353,0.9758312994318449,0.9778112516024184,0.9526177664282214,-0.39384443827266136,-0.23637124226993933
collembola_soil_core,rare_weighted_observed_pool,0.05,1,0.5284863945578231,2.6910015996588017,26,51,0,6.043956043956067,4.11984063762425,2.2995586829412717,0.9886275007699803,0.9932236774877001,0.9753395663809867,-0.045601020736807385,0.9161488311292265
collembola_soil_core,rare_weighted_observed_pool,0.060000000000000005,1,0.5284863945578231,3.2112002730669222,26,51,0,8.241758241758257,5.811673395951433,4.148103888219756,0.9803508155539664,0.9903472296997055,0.9699135978195889,-0.18856151661065246,0.6169504884268262
collembola_soil_core,rare_weighted_observed_pool,0.06999999999999999,1,0.5284863945578231,3.709130367265269,26,51,0,9.065934065934078,6.065808464540345,4.26587543457313,0.9831980117844737,0.9832282750539307,0.9578559634523074,-0.03206606707696347,1.3221339713540337
collembola_soil_core,rare_weighted_observed_pool,0.08,1,0.5284863945578231,4.204081449858073,26,51,0,11.813186813186816,8.52167379512132,5.873322016265425,0.9847460945114077,0.9820095489767278,0.9510616563732196,-0.10745399856088023,1.3981923085145231
collembola_soil_core,rare_weighted_observed_pool,0.09,1,0.5284863945578231,4.699032532450877,26,51,0,10.439560439560447,8.12782681103199,6.513091485615097,0.9819009600628767,0.9817490046970562,0.9584190770538412,-0.26431677043444735,0.793595253682744
collembola_soil_core,rare_weighted_observed_pool,0.09999999999999999,1,0.5284863945578231,5.177380331797972,26,51,0,9.615384615384626,8.204170568571945,6.802029020742473,0.9762025826458611,0.978581701342207,0.9485355774825985,-0.4022205865648609,0.6184699813476024
collembola_soil_core,rare_weighted_observed_pool,0.11,1,0.5284863945578231,5.64622380715464,26,51,0,12.362637362637363,10.081823361223051,7.656448494186141,0.9711825870672285,0.9719953991836907,0.934772314932624,-0.3757846894244632,0.8677595743560973
collembola_soil_core,rare_weighted_observed_pool,0.12,1,0.5284863945578231,6.095625429403183,26,51,0,11.538461538461542,10.823058680305131,9.070570204478589,0.9661072927092729,0.9741064687605085,0.9384633015969124,-0.060314874678268904,1.6705655555643961
collembola_soil_core,rare_weighted_observed_pool,0.13,1,0.5284863945578231,6.494128521058354,26,51,0,12.637362637362637,11.299178229873451,9.490999355945284,0.9648267788686566,0.9618685659499306,0.9231163906964029,-0.3038408733086917,0.7944506597231449
