assemblage_id,mechanism,error_rate,iter,eligible_individual_share,expected_reassigned_pct,n_eligible_source_species,n_source_species,gamma_change_pct,mean_q0_change_pct,mean_q1_change_pct,mean_q2_change_pct,q0_stability,bray_stability,sorensen_stability,bray_mean_change_pct,sorensen_mean_change_pct
araneae_pitfall,observed_pool,0.01,1,0.9313241765568743,0.9313241765568743,156,221,-0.4524886877828038,4.176334106728552,2.3203013448017673,1.4519220095575047,0.9948960046237867,0.9943532131254491,0.9909022696358988,-0.06341401385488998,0.007646686329265684
araneae_pitfall,observed_pool,0.02,1,0.9313241765568743,1.8626483531137485,156,221,-0.4524886877828038,6.728538283062657,4.764911273177264,3.37337034773717,0.9920903502272772,0.9924942480115251,0.9882943652923675,-0.06524717829531346,-0.010675099990220538
araneae_pitfall,observed_pool,0.03,1,0.9313241765568743,2.7939725296706226,156,221,0,10.208816705336421,6.782156617548152,4.728393276396203,0.9858238346053358,0.9802365789086892,0.9739572327820724,-0.1241971548263554,-0.1482046071272225
araneae_pitfall,observed_pool,0.04,1,0.9313241765568743,3.725296706227497,156,221,-0.4524886877828038,11.36890951276104,8.167526016444327,5.206963468727865,0.9870259977608946,0.9836317505897634,0.9774976599855112,-0.19181305293747286,-0.21395695697932204
araneae_pitfall,observed_pool,0.05,1,0.9313241765568743,4.656620882784372,156,221,-0.4524886877828038,11.484918793503486,9.944725838043533,7.3036989457654355,0.9865400140556762,0.9869713783665063,0.977862839164267,-0.11233992782241353,-0.1604543746893783
araneae_pitfall,observed_pool,0.060000000000000005,1,0.9313241765568743,5.587945059341245,156,221,0,14.849187935034802,11.388901499459326,7.635167141040133,0.9797026077820674,0.9755897549609718,0.9666966218845109,-0.24047594168381536,-0.16794889557165682
araneae_pitfall,observed_pool,0.06999999999999999,1,0.9313241765568743,6.519269235898118,156,221,-0.4524886877828038,15.661252900232014,14.236744325591877,10.548438883546707,0.9853053291974551,0.9656998368743765,0.9600798455106219,-0.2396764184785627,-0.4174147700665043
araneae_pitfall,observed_pool,0.08,1,0.9313241765568743,7.450593412454994,156,221,0,18.32946635730859,17.580588984209623,13.663296250872726,0.9848864482750596,0.9608207456375031,0.953966919755435,-0.323055382304005,-0.639435095158436
araneae_pitfall,observed_pool,0.09,1,0.9313241765568743,8.381917589011866,156,221,-1.3574660633484115,17.28538283062646,16.304662976661533,12.310995937404567,0.9801638211512166,0.973130042224551,0.9664886040309414,-0.332932589724122,-0.5196599289810644
araneae_pitfall,observed_pool,0.09999999999999999,1,0.9313241765568743,9.313241765568742,156,221,-1.3574660633484115,19.60556844547565,20.48896198841197,16.89757549147748,0.9811291384648275,0.9593743865778469,0.9556567656843185,-0.37596875340347724,-0.5575223682651953
araneae_pitfall,observed_pool,0.11,1,0.9313241765568743,10.244565942125616,156,221,-2.26244343891403,20.417633410672863,20.48417834669212,16.192093921252095,0.9716462594865507,0.9468315542495216,0.9374523897874745,-0.43492230386094066,-0.7747555894580871
araneae_pitfall,observed_pool,0.12,1,0.9313241765568743,11.17589011868249,156,221,0,21.345707656612547,21.726875497960553,17.772567828929997,0.9758324749409836,0.953980682102551,0.9452219502821823,-0.33432609893709886,-0.5745078559035388
araneae_pitfall,observed_pool,0.13,1,0.9313241765568743,12.107214295239364,156,221,-1.8099547511312264,22.50580046403712,24.886195646474807,20.75662963776619,0.9747232191019444,0.9558093862613147,0.9493546029666586,-0.5298139614738129,-0.9666812700584893
araneae_pitfall,observed_pool,0.14,1,0.9313241765568743,13.038538471796242,156,221,-0.9049773755656076,21.92575406032482,25.757665903163197,21.56600088751073,0.9836898959536232,0.9516973369097212,0.9424981244960388,-0.5821864825181433,-0.9769614408587257
araneae_pitfall,observed_pool,0.15000000000000002,1,0.9313241765568743,13.969862648353116,156,221,-1.8099547511312264,23.4338747099768,27.479789048624692,24.248907146627175,0.9827619142257735,0.9476097008804382,0.944652788312094,-0.6060393384731633,-1.086428043312837
araneae_pitfall,observed_pool,0.16,1,0.9313241765568743,14.901186824909988,156,221,-1.3574660633484115,23.31786542923433,27.782546216814353,23.503465469294184,0.9821672833033552,0.9457421823983513,0.9396383954813746,-0.7208343451140409,-1.7797491269799903
araneae_pitfall,observed_pool,0.17,1,0.9313241765568743,15.832511001466864,156,221,-0.9049773755656076,23.4338747099768,30.012546165890484,28.274919658265894,0.9770140298150743,0.9445990439723811,0.9357673686276275,-0.6141681956225775,-1.0221476196155876
araneae_pitfall,observed_pool,0.18000000000000002,1,0.9313241765568743,16.76383517802374,156,221,-2.714932126696834,25.058004640371244,30.14221257415024,25.82773016604536,0.9748571669064379,0.9355003914739338,0.9314259515184332,-0.656718384507371,-1.3713528254023388
araneae_pitfall,observed_pool,0.19,1,0.9313241765568743,17.69515935458061,156,221,-2.714932126696834,26.21809744779584,31.411566101626033,27.41691065714349,0.9743775612282225,0.9388013075575372,0.9327152671517424,-0.6216773510927753,-1.3114897222950117
araneae_pitfall,observed_pool,0.2,1,0.9313241765568743,18.626483531137488,156,221,-1.3574660633484115,26.102088167053374,35.028231475565754,32.22320837905619,0.9783697334987085,0.942236611224479,0.940758569892442,-0.7119891672016543,-1.2724091820717542
araneae_pitfall,rare_weighted_observed_pool,0.01,1,0.9313241765568743,0.8113692944507802,156,221,-0.4524886877828038,4.756380510440827,2.7290721586252564,1.7575107073632745,0.9921790667893402,0.9924768659000093,0.9895393696046985,-0.031017008775602317,0.19537467516119733
araneae_pitfall,rare_weighted_observed_pool,0.02,1,0.9313241765568743,1.6227385889015604,156,221,-2.714932126696834,6.960556844547572,3.9937289363993767,2.3038692560945817,0.9871435455173979,0.9798152372967006,0.9773358003658462,-0.19096189787679574,-0.24633850435514804
araneae_pitfall,rare_weighted_observed_pool,0.03,1,0.9313241765568743,2.4141428387632566,156,221,-1.8099547511312264,10.78886310904872,6.865723173364513,4.867039598070577,0.9822733755143296,0.9757422173456752,0.9710844963958905,-0.1872407468773596,0.06659609161183688
araneae_pitfall,rare_weighted_observed_pool,0.04,1,0.9313241765568743,3.1638386131179295,156,221,-3.167420814479638,11.7169373549884,7.268398047604152,5.17155988935134,0.9817783166391271,0.9693748286041621,0.9547749766245041,-0.22080324263203943,-0.22816559230962596
araneae_pitfall,rare_weighted_observed_pool,0.05,1,0.9313241765568743,3.8735526250121883,156,221,-4.524886877828049,14.733178654292335,10.14192302185597,7.272778501027322,0.9784811718247627,0.9630176831469155,0.9529380868167703,-0.3082519817666496,-0.17658873228760807
araneae_pitfall,rare_weighted_observed_pool,0.060000000000000005,1,0.9313241765568743,4.552580722637388,156,221,-3.6199095022624417,16.473317865429227,11.755321417713581,8.181362617706633,0.9761446527021087,0.9654419211688133,0.9547221251183992,-0.1988641250112111,0.14871176856177115
araneae_pitfall,rare_weighted_observed_pool,0.06999999999999999,1,0.9313241765568743,5.199636881842778,156,221,-3.167420814479638,16.589327146171694,13.286232134160137,9.73800029522418,0.9800278368346437,0.9673784803584647,0.9575853828987368,-0.3242163224244976,-0.24465328515783646
araneae_pitfall,rare_weighted_observed_pool,0.08,1,0.9313241765568743,5.816803835439478,156,221,-2.714932126696834,20.417633410672863,15.890273590280879,11.679134750966025,0.9845815802469846,0.960147459615321,0.9490703423303729,-0.34786500917942664,-0.26119131882034186
araneae_pitfall,rare_weighted_observed_pool,0.09,1,0.9313241765568743,6.404940630022648,156,221,-0.9049773755656076,20.185614849187928,15.769073620606733,12.050820919961257,0.9811003602850693,0.9577824096809666,0.9468930935332982,-0.3467071835166924,-0.3789013515327344
araneae_pitfall,rare_weighted_observed_pool,0.09999999999999999,1,0.9313241765568743,6.954236182498393,156,221,-2.26244343891403,20.301624129930396,18.627076560851563,15.523361754113484,0.9769944988019228,0.9440952704709562,0.9373260616977742,-0.387358962514861,-0.3568684189215521
araneae_pitfall,rare_weighted_observed_pool,0.11,1,0.9313241765568743,7.482565702422653,156,221,-0.9049773755656076,22.389791183294673,19.487904872946693,15.429172992064743,0.9832644773486943,0.9487970235465508,0.936135421112665,-0.3958584074083338,-0.46068553805789225
araneae_pitfall,rare_weighted_observed_pool,0.12,1,0.9313241765568743,7.98949813017461,156,221,-3.6199095022624417,21.461716937354993,19.335684597865523,14.164661494702457,0.981565338914513,0.9503265457977219,0.941930659336965,-0.4159396141025784,-0.20475966839577087
araneae_pitfall,rare_weighted_observed_pool,0.13,1,0.9313241765568743,8.479183617971268,156,221,-3.167420814479638,23.665893271461712,21.067386099957375,16.338111564548274,0.9810091863553839,0.9553495275664868,0.9452961804711747,-0.4215127319212919,-0.6555466462866866
araneae_pitfall,rare_weighted_observed_pool,0.14,1,0.9313241765568743,8.955291730933778,156,221,-3.6199095022624417,22.50580046403712,20.46909727439472,15.724591617304151,0.9775807828750348,0.9509163151324848,0.9421626225776559,-0.3868400745528744,-0.25823590962467113
araneae_pitfall,rare_weighted_observed_pool,0.15000000000000002,1,0.9313241765568743,9.420734167125277,156,221,-2.26244343891403,23.4338747099768,21.259319263794964,16.248823202321372,0.9783788394676303,0.9405904126106522,0.9298323265877736,-0.4131462162585309,-0.47044002416969377
araneae_pitfall,rare_weighted_observed_pool,0.16,1,0.9313241765568743,9.880982960469034,156,221,-3.167420814479638,23.665893271461712,22.09854207260664,18.665564178970317,0.9788307641489274,0.947999416542483,0.9335425866914653,-0.4048565364060508,-0.8940389024193474
araneae_pitfall,rare_weighted_observed_pool,0.17,1,0.9313241765568743,10.33675618665613,156,221,-2.26244343891403,24.129930394431565,22.52872418818148,18.39198500971433,0.9740664473135797,0.9482370495682656,0.9365127522563893,-0.39301525166512974,-0.3843691922473802
araneae_pitfall,rare_weighted_observed_pool,0.18000000000000002,1,0.9313241765568743,10.785754386486238,156,221,-2.26244343891403,23.4338747099768,23.453909009561148,20.02084898319012,0.9795129620138967,0.9433224674420635,0.9351174300031838,-0.46993379094991683,-0.6991340070924834
