assemblage_id,mechanism,error_rate,eligible_individual_share_median,eligible_individual_share_p10,eligible_individual_share_p90,expected_reassigned_pct_median,expected_reassigned_pct_p10,expected_reassigned_pct_p90,n_eligible_source_species_median,n_eligible_source_species_p10,n_eligible_source_species_p90,n_source_species_median,n_source_species_p10,n_source_species_p90,gamma_change_pct_median,gamma_change_pct_p10,gamma_change_pct_p90,mean_q0_change_pct_median,mean_q0_change_pct_p10,mean_q0_change_pct_p90,mean_q1_change_pct_median,mean_q1_change_pct_p10,mean_q1_change_pct_p90,mean_q2_change_pct_median,mean_q2_change_pct_p10,mean_q2_change_pct_p90,bray_mean_change_pct_median,bray_mean_change_pct_p10,bray_mean_change_pct_p90,sorensen_mean_change_pct_median,sorensen_mean_change_pct_p10,sorensen_mean_change_pct_p90,q0_stability_median,q0_stability_p10,q0_stability_p90,bray_stability_median,bray_stability_p10,bray_stability_p90,sorensen_stability_median,sorensen_stability_p10,sorensen_stability_p90,n_iter
diplopoda_hand_sorting,regional_pool,0.04,0.8273092369477911,0.8273092369477911,0.8273092369477911,3.3092369477911645,3.3092369477911645,3.3092369477911645,17,17,17,24,24,24,20.833333333333325,16.666666666666675,25.416666666666675,10.483870967741936,6.451612903225801,13.064516129032267,4.38311784655151,2.673666707237836,5.427909220545676,5.7053110486459335,3.226077270900105,7.151089152328712,0.17129452263231482,0.008594437583302498,0.4753407794606604,0.8372641869039632,0.2936629826976778,1.305630158557996,0.9943346253422043,0.9907964426517648,0.9964934159108102,0.993900888964872,0.9758456399712312,0.9999384762399628,0.9910027138585442,0.9672934845088238,0.9992254033321557,20
diplopoda_hand_sorting,regional_pool,0.05,0.8273092369477911,0.8273092369477911,0.8273092369477911,4.136546184738956,4.136546184738956,4.136546184738956,17,17,17,24,24,24,20.833333333333325,16.25000000000001,29.166666666666675,12.903225806451623,8.064516129032251,16.129032258064523,5.885170154187347,3.032235872121054,7.230587445311796,8.243432801803664,4.059883028158491,10.71785165517869,0.15688539761232745,-0.07586326745081858,0.5615079894153953,0.825505561521489,0.32355170962951846,1.7506775664156171,0.9916812885208524,0.9894910570047694,0.9928083081493738,0.9806179589547854,0.9504920420947787,0.999929613670048,0.9782158522088672,0.941872364233594,0.9988349982106866,20
diplopoda_hand_sorting,regional_pool,0.060000000000000005,0.8273092369477911,0.8273092369477911,0.8273092369477911,4.963855421686748,4.963855421686748,4.963855421686748,17,17,17,24,24,24,25,16.666666666666675,33.33333333333333,15.322580645161288,9.516129032258076,19.354838709677423,6.6624925522814955,3.5253671987855917,8.813819798012991,8.838240755425396,4.432238370452626,12.49968641199353,0.3065573873757055,0.1351907606859593,0.5027597349284529,1.0573283890390472,0.6385552244660797,1.6698454332775172,0.9924241295704297,0.9902547613088892,0.9945169275508313,0.9878393330937378,0.9544295873218237,0.9998213157177755,0.9829948460079256,0.9515516749876404,0.9990306668437573,20
diplopoda_hand_sorting,regional_pool,0.06999999999999999,0.8273092369477911,0.8273092369477911,0.8273092369477911,5.791164658634537,5.791164658634537,5.791164658634537,17,17,17,24,24,24,25,20.833333333333325,33.33333333333333,17.741935483870975,12.903225806451623,20.967741935483875,7.725158604772231,6.103529733277462,9.660733566373505,11.20309568739366,7.8028584952903595,14.148764305009824,0.4505847962754439,0.04609132397519923,0.9553461552866206,1.3275426662892498,0.7302919326182322,2.3057566705455983,0.9915261135942374,0.9892224414812447,0.9928582588478709,0.9777990056091783,0.9381008343500497,0.9994378840727473,0.971492377687913,0.9271881742346851,0.9988344693462174,20
diplopoda_hand_sorting,regional_pool,0.08,0.8273092369477911,0.8273092369477911,0.8273092369477911,6.618473895582329,6.618473895582329,6.618473895582329,17,17,17,24,24,24,27.083333333333336,20.41666666666666,37.5,17.741935483870975,12.741935483870975,22.74193548387097,8.32731576982767,4.713156526764817,11.040227701637633,11.430985983197505,6.256469486214685,16.482790547834608,0.28473559616178923,-0.009239187985546897,0.6145776460386411,1.2122330480345944,0.7689473088096332,1.712116844830971,0.9910262854499521,0.9884721846243147,0.9929106905166445,0.9819765499032085,0.9643849292457564,0.9996253019352307,0.9759000671221778,0.9500376700516111,0.9989802123795144,20
diplopoda_hand_sorting,regional_pool,0.09,0.8273092369477911,0.8273092369477911,0.8273092369477911,7.445783132530121,7.445783132530121,7.445783132530121,17,17,17,24,24,24,31.25,20.833333333333325,41.66666666666667,19.354838709677423,14.516129032258052,22.90322580645162,9.04944861740191,7.2372292953447355,11.56862944136217,13.012363287061168,9.148632476312564,18.25508922195003,0.43818639896949785,0.16561956743756048,0.9333854957000588,1.3652479881881896,0.8713028740430829,1.9110009486510073,0.9893454031765947,0.988163774790256,0.9924521964349602,0.9743852838914376,0.9504237846428607,0.9992637087389371,0.9659543730717006,0.94136540382508,0.9974126979134185,20
diplopoda_hand_sorting,regional_pool,0.09999999999999999,0.8273092369477911,0.8273092369477911,0.8273092369477911,8.273092369477911,8.273092369477911,8.273092369477911,17,17,17,24,24,24,29.166666666666675,25,37.5,19.354838709677423,16.129032258064523,24.193548387096776,8.80124039014596,7.107966215353163,11.111465328537667,12.825926174928071,9.563854048372345,16.630057703858878,0.37711796886072957,0.13251942370342776,0.822968015161072,1.1581874939499914,0.7494324029421917,1.997302741756024,0.9900026248452938,0.9876964503361638,0.9925592066941067,0.9805358545110345,0.9538670905629829,0.9952509550415677,0.971881934249787,0.9466834463923397,0.9925492919830836,20
diplopoda_hand_sorting,regional_pool,0.11,0.8273092369477911,0.8273092369477911,0.8273092369477911,9.100401606425702,9.100401606425702,9.100401606425702,17,17,17,24,24,24,31.25,24.583333333333332,41.66666666666667,20.967741935483875,19.19354838709678,30.806451612903246,10.23118838165904,7.9054566526364685,15.734518029185812,14.680801785445652,10.223726685827181,22.634321194376135,0.6437857516240486,0.20627025839949023,1.2065439306856307,1.5726009469454683,0.7406493594777386,2.6089664777505654,0.9898522254343454,0.9877447029343807,0.9928316044096975,0.9711548991790149,0.9357655543996639,0.9994201721578462,0.9657475740524635,0.921437343356698,0.9982919870563686,20
diplopoda_hand_sorting,regional_pool,0.12,0.8273092369477911,0.8273092369477911,0.8273092369477911,9.927710843373495,9.927710843373495,9.927710843373495,17,17,17,24,24,24,33.33333333333333,25,37.91666666666667,22.580645161290324,14.516129032258052,27.580645161290324,11.193931288157232,7.106551031519057,14.216341537804302,15.844259947277916,10.593792198736896,21.089212750201966,0.42108899883883666,0.14599331931297813,0.8015932138141982,1.5379032532498282,1.0175816850365882,2.19243135827377,0.9905548643684521,0.9889882095558495,0.9926059846679104,0.9803261382677301,0.9433148070499692,0.9925005662101705,0.9733993464892805,0.9362618326289827,0.9890553610613516,20
diplopoda_hand_sorting,regional_pool,0.13,0.8273092369477911,0.8273092369477911,0.8273092369477911,10.755020080321286,10.755020080321286,10.755020080321286,17,17,17,24,24,24,37.5,28.750000000000007,42.08333333333334,25.806451612903224,22.41935483870968,29.032258064516125,12.994687303657704,10.763594743562802,14.735138348380119,18.72393856996757,14.452338321032443,22.116616547393708,0.43867990924669753,-0.029932545463968726,1.0456656281151533,1.7384590262403687,0.9867306924909403,2.117338816023209,0.9889596355586852,0.9878387845319386,0.9917272189889923,0.9715202017491409,0.9200301606165918,0.9993895955180193,0.9658229898632711,0.910134439151442,0.9981096511545494,20
