predictor,baseline_ispline_weight,scenario_ispline_weight,delta_ispline_weight,distance,assemblage_id,scenario,scenario_family,baseline_scenario,unit_type,iter
p_h,0.18949784765891747,0.20245089714482628,0.012953049485908807,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
t360_mean,1.9277742737505843,1.934524629130478,0.006750355379893769,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
Geographic,0.651692372253942,0.48455529464029656,-0.1671370776136455,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
mos,0.38665289569952666,0.3505460015398593,-0.036106894159667335,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
p_h,0.129789667658171,0.14073094178508347,0.010941274126912481,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
t360_mean,1.8604355174159997,1.8352715084597722,-0.0251640089562275,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,5
Geographic,0.6210865416147091,0.5769625200656986,-0.04412402154901052,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
mos,0.5084818982614743,0.50258824382539935,-0.005893654436074924,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
p_h,0.18949784765891747,0.18659720664600488,-0.002900641012912597,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
t360_mean,1.9277742737505843,1.8998506898273724,-0.027923583923211925,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
Geographic,0.651692372253942,0.5091889982428448,-0.14250337401109725,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
mos,0.38665289569952666,0.36302489361063783,-0.023628002088888822,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
p_h,0.129789667658171,0.11748687730020829,-0.012302790357962695,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
t360_mean,1.8604355174159997,1.8396483384531703,-0.020787178962829334,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,5
Geographic,0.6210865416147091,0.5450200024480908,-0.07606653916661832,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,5
mos,0.5084818982614743,0.5113208151012115,0.002838916839737249,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,5
p_h,0.18949784765891747,0.20935854049788663,0.019860692838969157,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,5
t360_mean,1.9277742737505843,2.0917911565639313,0.16401688281334703,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,5
Geographic,0.651692372253942,0.6764154935044497,0.024723121250507685,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,5
mos,0.38665289569952666,0.3280335351616326,-0.05861936053789407,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,5
p_h,0.129789667658171,0.14077664910905976,0.010986981450888778,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,5
t360_mean,1.8604355174159997,2.0348563283285572,0.17442081091255757,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,5
Geographic,0.6210865416147091,0.5257503823370486,-0.09533615927766048,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
mos,0.5084818982614743,0.5065341454765572,-0.0019477527849171006,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
p_h,0.18949784765891747,0.16584435748383866,-0.023653490175078812,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
t360_mean,1.9277742737505843,1.9665546804297858,0.03878040667920146,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
Geographic,0.651692372253942,0.46113822215444056,-0.1905541500995015,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
mos,0.38665289569952666,0.3746214530226584,-0.012031442676868231,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
p_h,0.129789667658171,0.10946189575476131,-0.020327771903409675,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
t360_mean,1.8604355174159997,1.8574636140900949,-0.002971903325904801,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,6
Geographic,0.6210865416147091,0.5995753375340442,-0.02151120408066487,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
mos,0.5084818982614743,0.5215845995015347,0.01310270124006041,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
p_h,0.18949784765891747,0.14546183888302075,-0.04403600877589672,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
t360_mean,1.9277742737505843,1.9022909489759043,-0.02548332477467996,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
Geographic,0.651692372253942,0.5136337453006574,-0.13805862695328464,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
mos,0.38665289569952666,0.41535934596427254,0.028706450264745886,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
p_h,0.129789667658171,0.10701345567246658,-0.02277621198570441,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
t360_mean,1.8604355174159997,1.8292774755440435,-0.031158041871956144,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,6
Geographic,0.6210865416147091,0.527306876410482,-0.09377966520422709,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,6
mos,0.5084818982614743,0.4841770288024546,-0.024304869459019662,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,6
p_h,0.18949784765891747,0.2352516884304972,0.045753840771579735,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,6
t360_mean,1.9277742737505843,2.0164471933307646,0.08867291958018031,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,6
Geographic,0.651692372253942,0.6701056286032218,0.018413256349279705,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,6
mos,0.38665289569952666,0.39590031579985724,0.009247420100330583,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,6
p_h,0.129789667658171,0.17469543270380666,0.044905765045635676,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,6
t360_mean,1.8604355174159997,1.970641182042303,0.11020566462630343,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,6
Geographic,0.6210865416147091,0.5527200195281019,-0.0683665220866072,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
mos,0.5084818982614743,0.5254986823441705,0.017016784082696246,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
p_h,0.18949784765891747,0.18542199529929668,-0.004075852359620796,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
t360_mean,1.9277742737505843,1.9553215464548426,0.027547272704258274,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
Geographic,0.651692372253942,0.5182348255072164,-0.1334575467467256,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
mos,0.38665289569952666,0.38696034453995826,3.0744884043160114e-4,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
p_h,0.129789667658171,0.1470679735495568,0.01727830589138582,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
t360_mean,1.8604355174159997,1.8807395881186828,0.02030407070268314,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,7
Geographic,0.6210865416147091,0.49835893488737015,-0.12272760672733896,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
mos,0.5084818982614743,0.5089512143766199,4.693161151456682e-4,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
p_h,0.18949784765891747,0.19257037605038738,0.003072528391469903,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
t360_mean,1.9277742737505843,1.9318225014138255,0.0040482276632411995,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
Geographic,0.651692372253942,0.524285169488116,-0.12740720276582607,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
mos,0.38665289569952666,0.375210441958562,-0.011442453740964642,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
p_h,0.129789667658171,0.1421813228667611,0.012391655208590119,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
t360_mean,1.8604355174159997,1.8751293720056101,0.014693854589610478,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,7
Geographic,0.6210865416147091,0.6328105664820121,0.011724024867302951,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,7
mos,0.5084818982614743,0.5489951762381429,0.040513277976668594,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,7
p_h,0.18949784765891747,0.14053629114719027,-0.048961556511727206,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,7
t360_mean,1.9277742737505843,1.9816317134481931,0.05385743969760881,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,7
Geographic,0.651692372253942,0.5448867421720881,-0.10680563008185395,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,7
mos,0.38665289569952666,0.4654372259651076,0.07878433026558096,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,7
p_h,0.129789667658171,0.11991543404088904,-0.009874233617281944,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,7
t360_mean,1.8604355174159997,1.8703000352298562,0.009864517813856555,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,7
Geographic,0.6210865416147091,0.5352622966053739,-0.08582424500933516,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
mos,0.5084818982614743,0.5349218464878621,0.026439948226387844,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
p_h,0.18949784765891747,0.16382815324408237,-0.025669694414835104,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
t360_mean,1.9277742737505843,1.9180479565303934,-0.009726317220190905,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
Geographic,0.651692372253942,0.5079661087203238,-0.14372626353361828,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
mos,0.38665289569952666,0.42517897729738297,0.03852608159785631,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
p_h,0.129789667658171,0.10005558495445818,-0.029734082703712805,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
t360_mean,1.8604355174159997,1.85720138932147,-0.003234128094529609,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,8
Geographic,0.6210865416147091,0.5777727665672588,-0.043313775047450265,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
mos,0.5084818982614743,0.48595183906374184,-0.022530059197732433,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
p_h,0.18949784765891747,0.16971611220528732,-0.019781735453630156,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
t360_mean,1.9277742737505843,1.9705707655101297,0.04279649175954536,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
Geographic,0.651692372253942,0.5229223434483049,-0.12877002880563715,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
mos,0.38665289569952666,0.3838224012065232,-0.0028304944930034326,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
p_h,0.129789667658171,0.12739340728068818,-0.002396260377482806,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
t360_mean,1.8604355174159997,1.9265782724377831,0.06614275502178346,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,8
Geographic,0.6210865416147091,0.710309118181419,0.08922257656670984,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,8
mos,0.5084818982614743,0.6577324220761593,0.14925052381468507,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,8
p_h,0.18949784765891747,0.1487445335612131,-0.040753314097704385,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,8
t360_mean,1.9277742737505843,1.8739543268656123,-0.05381994688497205,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,8
Geographic,0.651692372253942,0.6886947823376377,0.03700241008369565,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,8
mos,0.38665289569952666,0.5415583716199275,0.15490547592040083,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,8
p_h,0.129789667658171,0.07949975420455255,-0.05028991345361844,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,8
t360_mean,1.8604355174159997,1.777837289402648,-0.0825982280133517,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,8
Geographic,0.6210865416147091,0.5154271539207438,-0.10565938769396532,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
mos,0.5084818982614743,0.4910969502455388,-0.017384948015935486,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
p_h,0.18949784765891747,0.18296847446100817,-0.006529373197909305,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
t360_mean,1.9277742737505843,1.9156904773359975,-0.01208379641458679,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
Geographic,0.651692372253942,0.3893741976011948,-0.26231817465274726,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
mos,0.38665289569952666,0.37013612935785034,-0.016516766341676314,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
p_h,0.129789667658171,0.14821059606490875,0.018420928406737758,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
t360_mean,1.8604355174159997,1.825088212922721,-0.03534730449327861,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,9
Geographic,0.6210865416147091,0.478072903181911,-0.14301363843279813,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
mos,0.5084818982614743,0.5245989981998509,0.016117099938376622,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
p_h,0.18949784765891747,0.17679774310279595,-0.012700104556121528,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
t360_mean,1.9277742737505843,1.864078680317542,-0.06369559343304232,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
Geographic,0.651692372253942,0.4406681602980166,-0.21102421195592547,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
mos,0.38665289569952666,0.3616376596306043,-0.025015236068922364,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
p_h,0.129789667658171,0.14494756827602964,0.015157900617858655,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
t360_mean,1.8604355174159997,1.8018736080637314,-0.05856190935226824,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,9
Geographic,0.6210865416147091,0.5244927768087504,-0.09659376480595872,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,9
mos,0.5084818982614743,0.473557344213501,-0.03492455404797329,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,9
p_h,0.18949784765891747,0.22886103254458975,0.03936318488567228,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,9
t360_mean,1.9277742737505843,2.02662406920079,0.09884979545020567,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,9
Geographic,0.651692372253942,0.3849075189198929,-0.26678485333404917,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,9
mos,0.38665289569952666,0.27554524446691625,-0.1111076512326104,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,9
p_h,0.129789667658171,0.16299185495505794,0.033202187296886954,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,9
t360_mean,1.8604355174159997,1.9748020736673741,0.11436655625137448,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,9
Geographic,0.6210865416147091,0.4770186445985749,-0.1440678970161342,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
mos,0.5084818982614743,0.568602527046336,0.060120628784861685,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
p_h,0.18949784765891747,0.17461794638280034,-0.01487990127611713,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
t360_mean,1.9277742737505843,1.9723887032977272,0.0446144295471429,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
Geographic,0.651692372253942,0.40838159914510824,-0.2433107731088338,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
mos,0.38665289569952666,0.4563131175052362,0.06966022180570952,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
p_h,0.129789667658171,0.1096797019042612,-0.02010996575390979,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
t360_mean,1.8604355174159997,1.885693264399262,0.02525774698326244,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,10
Geographic,0.6210865416147091,0.4695042239552075,-0.1515823176595016,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
mos,0.5084818982614743,0.5025369690699635,-0.005944929191510795,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
p_h,0.18949784765891747,0.20092388391613533,0.011426036257217859,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
t360_mean,1.9277742737505843,1.932199423285104,0.004425149534519779,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
Geographic,0.651692372253942,0.4499866325107111,-0.20170573974323097,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
mos,0.38665289569952666,0.38112818676396537,-0.005524708935561284,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
p_h,0.129789667658171,0.1606719806887305,0.03088231303055952,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
t360_mean,1.8604355174159997,1.8623052724447418,0.0018697550287420928,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,10
Geographic,0.6210865416147091,0.6118071019650082,-0.009279439649700905,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,10
mos,0.5084818982614743,0.5768163246196687,0.06833442635819442,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,10
p_h,0.18949784765891747,0.24084713659820495,0.051349288939287474,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,10
t360_mean,1.9277742737505843,1.849586363609472,-0.07818791014111226,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,10
Geographic,0.651692372253942,0.6065826015529062,-0.045109770701035834,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,10
mos,0.38665289569952666,0.3946299050969829,0.00797700939745627,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,10
p_h,0.129789667658171,0.1471112744419456,0.017321606783774618,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,10
t360_mean,1.8604355174159997,1.817038994301609,-0.043396523114390684,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,10
Geographic,0.6210865416147091,0.5344259607405938,-0.08666058087411532,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
mos,0.5084818982614743,0.5221389621769246,0.013657063915450296,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
p_h,0.18949784765891747,0.170603537429074,-0.018894310229843475,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
t360_mean,1.9277742737505843,1.9823014203257867,0.05452714657520241,Bray-Curtis,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
Geographic,0.651692372253942,0.4907947760393026,-0.16089759621463945,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
mos,0.38665289569952666,0.37724239608725757,-0.009410499612269085,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
p_h,0.129789667658171,0.09658872073162587,-0.033200946926545113,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
t360_mean,1.8604355174159997,1.9252280594870177,0.06479254207101803,Sørensen,collembola_soil_core,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,11
Geographic,0.6210865416147091,0.5413266043744251,-0.07975993724028396,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
mos,0.5084818982614743,0.49323898059817983,-0.015242917663294442,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
p_h,0.18949784765891747,0.18790626390431678,-0.001591583754600695,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
t360_mean,1.9277742737505843,1.9802809114784996,0.052506637727915306,Bray-Curtis,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
Geographic,0.651692372253942,0.38298272148978535,-0.2687096507641567,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
mos,0.38665289569952666,0.355137407361338,-0.03151548833818868,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
p_h,0.129789667658171,0.14521776339089665,0.01542809573272566,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
t360_mean,1.8604355174159997,1.9884760592849686,0.12804054186896896,Sørensen,collembola_soil_core,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,11
Geographic,0.6210865416147091,0.627571643224698,0.006485101609988941,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,11
mos,0.5084818982614743,0.5111971223971008,0.002715224135626526,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,11
p_h,0.18949784765891747,0.16776565350651942,-0.02173219415239805,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,11
t360_mean,1.9277742737505843,1.8654543583186722,-0.062319915431912065,Bray-Curtis,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,11
Geographic,0.651692372253942,0.6534119089717145,0.001719536717772474,Sørensen,collembola_soil_core,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,11
