predictor,baseline_ispline_weight,scenario_ispline_weight,delta_ispline_weight,distance,assemblage_id,scenario,scenario_family,baseline_scenario,unit_type,iter
p_h,0.9787787285102817,0.27078587180309166,-0.70799285670719,Sørensen,diplopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,1
t360_mean,0,0.2835289567316977,0.2835289567316977,Sørensen,diplopoda_hand_sorting,rtu_genus_level,resolution_genus,rtu_mixed_genus_resolvable,genus_units,1
Geographic,0.8878576343946182,0.8878576343946182,0,Bray-Curtis,diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1
mos,0.28250467643329746,0.28250467643329746,0,Bray-Curtis,diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1
p_h,0.9512360354292528,0.9512360354292528,0,Bray-Curtis,diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1
t360_mean,0,0,0,Bray-Curtis,diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1
Geographic,1.0884271454907062,1.0884271454907062,0,Sørensen,diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1
mos,0.030415359360089954,0.030415359360089954,0,Sørensen,diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1
p_h,1.0072390227802772,1.0072390227802772,0,Sørensen,diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1
t360_mean,0,0,0,Sørensen,diplopoda_hand_sorting,rtu_mixed_family_resolvable,resolution_family,rtu_mixed_family_resolvable,family_resolvable_RTU,1
Geographic,0.8878576343946182,0,-0.8878576343946182,Bray-Curtis,diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
mos,0.28250467643329746,0.20345405536550795,-0.07905062106778951,Bray-Curtis,diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
p_h,0.9512360354292528,0.20189244620439697,-0.7493435892248559,Bray-Curtis,diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
t360_mean,0,0.3866622670564756,0.3866622670564756,Bray-Curtis,diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
Geographic,1.0884271454907062,0.05654026410112701,-1.0318868813895792,Sørensen,diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
mos,0.030415359360089954,0,-0.030415359360089954,Sørensen,diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
p_h,1.0072390227802772,0.14858804828617014,-0.8586509744941071,Sørensen,diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
t360_mean,0,0.2977524504942536,0.2977524504942536,Sørensen,diplopoda_hand_sorting,rtu_family_level,resolution_family,rtu_mixed_family_resolvable,family_units,1
Geographic,1.9057701949219423,1.9057701949219423,0,Bray-Curtis,diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,1
mos,0.47430551337781507,0.47430551337781507,0,Bray-Curtis,diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,1
p_h,0.8353322530974315,0.8353322530974315,0,Bray-Curtis,diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,1
t360_mean,0,0,0,Bray-Curtis,diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,1
Geographic,1.9060749832512143,1.9060749832512143,0,Sørensen,diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,1
mos,0.287342534349751,0.287342534349751,0,Sørensen,diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,1
p_h,0.8754939036053205,0.8754939036053205,0,Sørensen,diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,1
t360_mean,0,0,0,Sørensen,diplopoda_hand_sorting,species_baseline,species_error,species_baseline,species_units,1
Geographic,1.9057701949219423,0.5321903132468104,-1.373579881675132,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
mos,0.47430551337781507,0.33924153778624533,-0.13506397559156974,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
p_h,0.8353322530974315,0.7688732421552397,-0.06645901094219187,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
t360_mean,0,0,0,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
Geographic,1.9060749832512143,0.38687775876798114,-1.519197224483233,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
mos,0.287342534349751,0.2644356085057216,-0.02290692584402937,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
p_h,0.8754939036053205,0.9017491720532491,0.02625526844792858,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
t360_mean,0,0,0,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,1
Geographic,1.9057701949219423,1.1630996718478,-0.7426705230741424,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
mos,0.47430551337781507,0.3781432387737236,-0.09616227460409149,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
p_h,0.8353322530974315,0.6955942514760896,-0.13973800162134198,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
t360_mean,0,0,0,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
Geographic,1.9060749832512143,0.7052930387025566,-1.2007819445486576,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
mos,0.287342534349751,0.007074336995718235,-0.28026819735403274,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
p_h,0.8754939036053205,0.6787952277519997,-0.1966986758533208,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
t360_mean,0,0.02114226924277484,0.02114226924277484,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,1
Geographic,1.9057701949219423,2.0131407828115537,0.1073705878896114,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
mos,0.47430551337781507,0.47631328825487085,0.002007774877055779,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
p_h,0.8353322530974315,0.7591612678946814,-0.07617098520275012,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
t360_mean,0,0,0,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
Geographic,1.9060749832512143,1.7677862161278626,-0.1382887671233517,Sørensen,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
mos,0.287342534349751,0.3073189562438166,0.01997642189406562,Sørensen,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
p_h,0.8754939036053205,0.8718678028858186,-0.003626100719501979,Sørensen,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
t360_mean,0,0,0,Sørensen,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,1
Geographic,1.9057701949219423,1.2926923956324419,-0.6130777992895005,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
mos,0.47430551337781507,0.4594775823214552,-0.014827931056359878,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
p_h,0.8353322530974315,0.5756638186851737,-0.25966843441225784,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
t360_mean,0,0,0,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
Geographic,1.9060749832512143,0.9612488083779478,-0.9448261748732665,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
mos,0.287342534349751,0.23607547674773108,-0.05126705760201991,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
p_h,0.8754939036053205,0.583566078102955,-0.2919278255023655,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
t360_mean,0,0,0,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,2
Geographic,1.9057701949219423,1.5538090594693201,-0.3519611354526222,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
mos,0.47430551337781507,0.39873320464960327,-0.0755723087282118,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
p_h,0.8353322530974315,0.6953262005524128,-0.14000605254501874,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
t360_mean,0,0,0,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
Geographic,1.9060749832512143,0.7637030282259989,-1.1423719550252154,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
mos,0.287342534349751,0,-0.287342534349751,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
p_h,0.8754939036053205,0.6127918036739721,-0.2627020999313484,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
t360_mean,0,0.007027896038396057,0.007027896038396057,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,2
Geographic,1.9057701949219423,1.5729848032494025,-0.33278539167253984,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
mos,0.47430551337781507,0.4797177936604753,0.00541228028266022,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
p_h,0.8353322530974315,0.950533967888042,0.11520171479061048,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
t360_mean,0,0,0,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
Geographic,1.9060749832512143,1.367563086073093,-0.5385118971781213,Sørensen,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
mos,0.287342534349751,0.3153822583200251,0.0280397239702741,Sørensen,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
p_h,0.8754939036053205,1.0984702712325212,0.22297636762720063,Sørensen,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
t360_mean,0,0,0,Sørensen,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,2
Geographic,1.9057701949219423,0.945348445970756,-0.9604217489511864,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
mos,0.47430551337781507,0.022498746597908657,-0.4518067667799064,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
p_h,0.8353322530974315,0.9212844076410266,0.08595215454359506,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
t360_mean,0,0,0,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
Geographic,1.9060749832512143,1.1547986699923485,-0.7512763132588658,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
mos,0.287342534349751,0,-0.287342534349751,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
p_h,0.8754939036053205,0.934455741920545,0.0589618383152245,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
t360_mean,0,0,0,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,3
Geographic,1.9057701949219423,0.9738434971351649,-0.9319266977867774,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
mos,0.47430551337781507,0.40607739097613765,-0.06822812240167742,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
p_h,0.8353322530974315,0.6931624520854511,-0.1421698010119804,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
t360_mean,0,0,0,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
Geographic,1.9060749832512143,0.6469392534396472,-1.259135729811567,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
mos,0.287342534349751,0,-0.287342534349751,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
p_h,0.8754939036053205,0.669422699962334,-0.2060712036429866,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
t360_mean,0,0.05954914833060813,0.05954914833060813,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,3
Geographic,1.9057701949219423,1.5634089092583405,-0.3423612856636018,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
mos,0.47430551337781507,0.5287436407934991,0.054438127415684046,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
p_h,0.8353322530974315,0.8459429304824501,0.01061067738501853,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
t360_mean,0,0,0,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
Geographic,1.9060749832512143,1.50735263943437,-0.39872234381684435,Sørensen,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
mos,0.287342534349751,0.27055748598427193,-0.01678504836547906,Sørensen,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
p_h,0.8754939036053205,0.8769729180977375,0.0014790144924169413,Sørensen,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
t360_mean,0,0,0,Sørensen,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,3
Geographic,1.9057701949219423,0.3339337692053742,-1.571836425716568,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
mos,0.47430551337781507,0.1371252812537266,-0.33718023212408843,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
p_h,0.8353322530974315,0.8197343304332868,-0.015597922664144726,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
t360_mean,0,0,0,Bray-Curtis,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
Geographic,1.9060749832512143,0.4509622417467306,-1.4551127415044838,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
mos,0.287342534349751,0.02999738932288752,-0.25734514502686345,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
p_h,0.8754939036053205,0.7082040821562947,-0.16728982144902582,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
t360_mean,0,0,0,Sørensen,diplopoda_hand_sorting,species_observed_congeneric_10pct,species_error_observed_pool,species_baseline,species_units,4
Geographic,1.9057701949219423,1.273881837418323,-0.6318883575036194,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
mos,0.47430551337781507,0.23154561885700903,-0.24275989452080604,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
p_h,0.8353322530974315,0.6607385985527517,-0.1745936545446798,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
t360_mean,0,0,0,Bray-Curtis,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
Geographic,1.9060749832512143,0.9788794021288462,-0.9271955811223681,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
mos,0.287342534349751,0.13638562459022366,-0.15095690975952733,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
p_h,0.8754939036053205,0.48191966129169145,-0.3935742423136291,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
t360_mean,0,0.07272093260489626,0.07272093260489626,Sørensen,diplopoda_hand_sorting,species_observed_rare_weighted_10pct,species_error_rare_weighted,species_baseline,species_units,4
Geographic,1.9057701949219423,2.1729822725383654,0.26721207761642307,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
mos,0.47430551337781507,0.4835294021861062,0.009223888808291114,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
p_h,0.8353322530974315,0.8605363536996486,0.025204100602217117,Bray-Curtis,diplopoda_hand_sorting,species_regional_congeneric_10pct,species_error_regional_pool,species_baseline,species_units,4
