source_taxon_unit,source_genus,source_cd_ref,target_taxon_unit,target_genus,target_cd_ref,mapping_type,source_total_abundance,p_error,has_target,expected_reassigned_individuals
species:cdnom:1012421,Armadillidium,NA,species:cdnom:699887,Armadillidium,NA,coherent_random,16,0.2243139997729411,TRUE,3.5890239963670574
species:cdnom:237023,Armadillidium,NA,species:cdnom:237025,Armadillidium,NA,coherent_random,4,0.25,TRUE,1
species:cdnom:237025,Armadillidium,NA,species:cdnom:18829,Armadillidium,NA,coherent_random,13,0.24885403938023284,TRUE,3.235102511943027
species:cdnom:237061,Philoscia,NA,NA,NA,NA,no_candidate,300,0.051803099260763666,FALSE,0
species:cdnom:237088,Porcellio,NA,species:cdnom:237094,Porcellio,NA,coherent_random,16,0.2243139997729411,TRUE,3.5890239963670574
species:cdnom:237139,Hyloniscus,NA,NA,NA,NA,no_candidate,1,0.25,FALSE,0
species:cdnom:237094,Porcellio,NA,species:cdnom:237088,Porcellio,NA,coherent_random,4,0.25,TRUE,1
species:cdnom:18820,Porcellio,NA,species:cdnom:237094,Porcellio,NA,coherent_random,12,0.25,TRUE,3
species:cdnom:237114,Trachelipus,NA,species:cdnom:311119,Trachelipus,NA,coherent_random,25,0.1794511998183529,TRUE,4.486279995458823
species:cdnom:237051,Oniscus,NA,NA,NA,NA,no_candidate,3,0.25,FALSE,0
species:cdnom:311119,Trachelipus,NA,species:cdnom:237115,Trachelipus,NA,coherent_random,50,0.12689116028361946,TRUE,6.344558014180973
species:cdnom:18829,Armadillidium,NA,species:cdnom:699887,Armadillidium,NA,coherent_random,108,0.08633849876793946,TRUE,9.324557866937463
species:cdnom:699887,Armadillidium,NA,species:cdnom:18829,Armadillidium,NA,coherent_random,178,0.06725218044609192,TRUE,11.970888119404362
species:cdnom:237055,Chaetophiloscia,NA,species:cdnom:237057,Chaetophiloscia,NA,coherent_random,16,0.2243139997729411,TRUE,3.5890239963670574
species:cdnom:237057,Chaetophiloscia,NA,species:cdnom:237055,Chaetophiloscia,NA,coherent_random,86,0.09675360265548677,TRUE,8.320809828371862
species:cdnom:237050,Ligidium,NA,NA,NA,NA,no_candidate,6,0.25,FALSE,0
species:cdnom:237115,Trachelipus,NA,species:cdnom:311119,Trachelipus,NA,coherent_random,2,0.25,TRUE,0.5
species:cdnom:781044,Eluma,NA,NA,NA,NA,no_candidate,4,0.25,FALSE,0
