taxon_unit,cd_ref,accepted_name,genus,family,observed_in_assemblage,candidate_origin
species:cdref:216400,216400,Sminthurinus trinotatus,Sminthurinus,Katiannidae,FALSE,TAXREF_mainland
species:cdref:216405,216405,Sminthurus bourgeoisi,Sminthurus,Sminthuridae,FALSE,TAXREF_mainland
species:cdref:216406,216406,Sminthurus bozoulensis,Sminthurus,Sminthuridae,FALSE,TAXREF_mainland
species:cdref:884817,884817,Sminthurus maculatus,Sminthurus,Sminthuridae,FALSE,TAXREF_mainland
species:cdref:884818,884818,Sminthurus multipunctatus,Sminthurus,Sminthuridae,FALSE,TAXREF_mainland
species:cdref:216408,216408,Sminthurus nigromaculatus,Sminthurus,Sminthuridae,FALSE,TAXREF_mainland
species:cdnom:216409,216409,Sminthurus viridis,Sminthurus,Sminthuridae,TRUE,observed_RMQS
species:cdref:216410,216410,Sminthurus wahlgreni,Sminthurus,Sminthuridae,FALSE,TAXREF_mainland
species:cdref:216404,216404,Spatulosminthurus lesnei,Spatulosminthurus,Sminthuridae,FALSE,TAXREF_mainland
species:cdnom:216426,216426,Sphaeridia pumilis,Sphaeridia,Sminthurididae,TRUE,observed_RMQS
species:cdref:884822,884822,Sphyrotheca multifasciata,Sphyrotheca,Sminthuridae,FALSE,TAXREF_mainland
species:cdref:884494,884494,Spinonychiurus edinensis,Spinonychiurus,Onychiuridae,FALSE,TAXREF_mainland
species:cdref:884496,884496,Spinonychiurus vandeli,Spinonychiurus,Onychiuridae,FALSE,TAXREF_mainland
species:cdref:655851,655851,Stachia populosa,Stachia,Odontellidae,FALSE,TAXREF_mainland
species:cdref:215946,215946,Stachorutes longirostris,Stachorutes,Neanuridae,FALSE,TAXREF_mainland
species:cdref:255764,255764,Stenacidia violacea,Stenacidia,Sminthurididae,FALSE,TAXREF_mainland
species:cdnom:884524,884524,Stenaphorura denisi,Stenaphorura,Tullbergiidae,TRUE,observed_RMQS
species:cdref:884525,884525,Stenaphorura quadrispina,Stenaphorura,Tullbergiidae,FALSE,TAXREF_mainland
species:cdref:216401,216401,Stenognathellus denisi,Stenognathellus,Katiannidae,FALSE,TAXREF_mainland
species:cdref:216162,216162,Subisotoma corsica,Subisotoma,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216163,216163,Subisotoma navacerradensis,Subisotoma,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216164,216164,Subisotoma pusilla,Subisotoma,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216165,216165,Subisotoma variabilis,Subisotoma,Isotomidae,FALSE,TAXREF_mainland
species:cdref:215980,215980,Superodontella alpina,Superodontella,Odontellidae,FALSE,TAXREF_mainland
species:cdref:215981,215981,Superodontella aspinata,Superodontella,Odontellidae,FALSE,TAXREF_mainland
species:cdref:884420,884420,Superodontella bisetosa,Superodontella,Odontellidae,FALSE,TAXREF_mainland
species:cdref:215983,215983,Superodontella empodialis,Superodontella,Odontellidae,FALSE,TAXREF_mainland
species:cdref:215984,215984,Superodontella gisini,Superodontella,Odontellidae,FALSE,TAXREF_mainland
species:cdref:215985,215985,Superodontella lamellifera,Superodontella,Odontellidae,FALSE,TAXREF_mainland
species:cdref:215987,215987,Superodontella proxima,Superodontella,Odontellidae,FALSE,TAXREF_mainland
species:cdref:215988,215988,Superodontella pseudolamellifera,Superodontella,Odontellidae,FALSE,TAXREF_mainland
species:cdref:215989,215989,Superodontella scabra,Superodontella,Odontellidae,FALSE,TAXREF_mainland
species:cdref:215990,215990,Superodontella sensillata,Superodontella,Odontellidae,FALSE,TAXREF_mainland
species:cdref:215991,215991,Superodontella stachi,Superodontella,Odontellidae,FALSE,TAXREF_mainland
species:cdref:884497,884497,Supraphorura furcifera,Supraphorura,Onychiuridae,FALSE,TAXREF_mainland
species:cdref:216166,216166,Tetracanthella alticola,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216167,216167,Tetracanthella ariegica,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216168,216168,Tetracanthella bipartita,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216169,216169,Tetracanthella calcarata,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216170,216170,Tetracanthella cassagnaui,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:444393,444393,Tetracanthella corsica,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216173,216173,Tetracanthella estaranhensis,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216174,216174,Tetracanthella fluorina,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:443376,443376,Tetracanthella fusca,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216175,216175,Tetracanthella gallica,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216176,216176,Tetracanthella gisini,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216177,216177,Tetracanthella hygropetrica,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdnom:216181,216181,Tetracanthella perezi,Tetracanthella,Isotomidae,TRUE,observed_RMQS
species:cdref:216182,216182,Tetracanthella pilosa,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:255340,255340,Tetracanthella proxima,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216185,216185,Tetracanthella raynalae,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216187,216187,Tetracanthella religiosa,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216188,216188,Tetracanthella similis,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216189,216189,Tetracanthella strenzkei,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216190,216190,Tetracanthella subdeficiens,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216191,216191,Tetracanthella travei,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216192,216192,Tetracanthella tuberculata,Tetracanthella,Isotomidae,FALSE,TAXREF_mainland
species:cdref:884500,884500,Thalassaphorura alborufescens,Thalassaphorura,Onychiuridae,FALSE,TAXREF_mainland
species:cdref:216049,216049,Thalassaphorura debilis,Thalassaphorura,Onychiuridae,FALSE,TAXREF_mainland
species:cdref:254962,254962,Thalassaphorura zschokkei,Thalassaphorura,Onychiuridae,FALSE,TAXREF_mainland
species:cdref:215874,215874,Thaumanura ruffoi,Thaumanura,Neanuridae,FALSE,TAXREF_mainland
species:cdnom:216329,216329,Tomocerina minuta,Tomocerina,Tomoceridae,TRUE,observed_RMQS
species:cdref:216330,216330,Tomocerus baudoti,Tomocerus,Tomoceridae,FALSE,TAXREF_mainland
species:cdref:216331,216331,Tomocerus botanicus,Tomocerus,Tomoceridae,FALSE,TAXREF_mainland
species:cdref:216333,216333,Tomocerus minor,Tomocerus,Tomoceridae,FALSE,TAXREF_mainland
species:cdref:216334,216334,Tomocerus problematicus,Tomocerus,Tomoceridae,FALSE,TAXREF_mainland
species:cdref:216335,216335,Tomocerus sibiricus,Tomocerus,Tomoceridae,FALSE,TAXREF_mainland
species:cdref:216336,216336,Tomocerus vulgaris,Tomocerus,Tomoceridae,FALSE,TAXREF_mainland
species:cdref:215854,215854,Triacanthella biroi,Triacanthella,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:215855,215855,Triacanthella frigida,Triacanthella,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:254517,254517,Triacanthella nivalis,Triacanthella,Hypogastruridae,FALSE,TAXREF_mainland
species:cdnom:215856,215856,Triacanthella perfecta,Triacanthella,Hypogastruridae,TRUE,observed_RMQS
species:cdref:216337,216337,Tritomurus falcifer,Tritomurus,Tomoceridae,FALSE,TAXREF_mainland
species:cdref:216194,216194,Uzelia setifera,Uzelia,Isotomidae,FALSE,TAXREF_mainland
species:cdref:884769,884769,Verhoeffiella cavicola,Verhoeffiella,Entomobryidae,FALSE,TAXREF_mainland
species:cdref:216195,216195,Vertagopus abeloosi,Vertagopus,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216196,216196,Vertagopus arboreus,Vertagopus,Isotomidae,FALSE,TAXREF_mainland
species:cdref:216197,216197,Vertagopus cinereus,Vertagopus,Isotomidae,FALSE,TAXREF_mainland
species:cdref:884713,884713,Vertagopus montanus,Vertagopus,Isotomidae,FALSE,TAXREF_mainland
species:cdref:884714,884714,Vertagopus westerlundi,Vertagopus,Isotomidae,FALSE,TAXREF_mainland
species:cdref:215993,215993,Wankeliella mediochaeta,Wankeliella,Tullbergiidae,FALSE,TAXREF_mainland
species:cdref:215994,215994,Wankeliella pongei,Wankeliella,Tullbergiidae,FALSE,TAXREF_mainland
species:cdref:215857,215857,Willemia anophthalma,Willemia,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:884322,884322,Willemia buddenbrocki,Willemia,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:215858,215858,Willemia denisi,Willemia,Hypogastruridae,FALSE,TAXREF_mainland
species:cdnom:254524,254524,Willemia intermedia,Willemia,Hypogastruridae,TRUE,observed_RMQS
species:cdref:216199,216199,Willowsia buskii,Willowsia,Entomobryidae,FALSE,TAXREF_mainland
species:cdref:216200,216200,Willowsia nigromaculata,Willowsia,Entomobryidae,FALSE,TAXREF_mainland
species:cdref:216201,216201,Willowsia platani,Willowsia,Entomobryidae,FALSE,TAXREF_mainland
species:cdref:215859,215859,Xenylla boerneri,Xenylla,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:215860,215860,Xenylla brevicauda,Xenylla,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:215861,215861,Xenylla brevisimilis,Xenylla,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:250391,250391,Xenylla brevisimilis,Xenylla,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:215862,215862,Xenylla grisea,Xenylla,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:215863,215863,Xenylla humicola,Xenylla,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:215864,215864,Xenylla maritima,Xenylla,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:884324,884324,Xenylla obscura,Xenylla,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:215865,215865,Xenylla pyrenaica,Xenylla,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:215866,215866,Xenylla schillei,Xenylla,Hypogastruridae,FALSE,TAXREF_mainland
species:cdnom:215867,215867,Xenylla tullbergi,Xenylla,Hypogastruridae,TRUE,observed_RMQS
species:cdnom:254543,254543,Xenylla welchi,Xenylla,Hypogastruridae,TRUE,observed_RMQS
species:cdnom:215868,215868,Xenylla xavieri,Xenylla,Hypogastruridae,TRUE,observed_RMQS
species:cdref:215992,215992,Xenyllodes armatus,Xenyllodes,Odontellidae,FALSE,TAXREF_mainland
species:cdref:215869,215869,Xenyllogastrura octoculata,Xenyllogastrura,Hypogastruridae,FALSE,TAXREF_mainland
species:cdref:215870,215870,Xenyllogastrura pruvoti,Xenyllogastrura,Hypogastruridae,FALSE,TAXREF_mainland
