taxon_unit,cd_ref,accepted_name,genus,family,observed_in_assemblage,candidate_origin
species:cdref:233459,233459,Allomengea scopigera,Allomengea,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233460,233460,Allomengea vidua,Allomengea,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303845,303845,Alopecosa aculeata,Alopecosa,Lycosidae,FALSE,TAXREF_mainland
species:cdnom:1894,1894,Alopecosa albofasciata,Alopecosa,Lycosidae,TRUE,observed_RMQS
species:cdref:233867,233867,Alopecosa alpicola,Alopecosa,Lycosidae,FALSE,TAXREF_mainland
species:cdnom:233868,233868,Alopecosa barbipes,Alopecosa,Lycosidae,TRUE,observed_RMQS
species:cdnom:1896,1896,Alopecosa cuneata,Alopecosa,Lycosidae,TRUE,observed_RMQS
species:cdref:233869,233869,Alopecosa cursor,Alopecosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:1895,1895,Alopecosa fabrilis,Alopecosa,Lycosidae,FALSE,TAXREF_mainland
species:cdnom:887090,887090,Alopecosa farinosa,Alopecosa,Lycosidae,TRUE,observed_RMQS
species:cdref:303864,303864,Alopecosa inquilina,Alopecosa,Lycosidae,FALSE,TAXREF_mainland
species:cdnom:1897,1897,Alopecosa pulverulenta,Alopecosa,Lycosidae,TRUE,observed_RMQS
species:cdref:303882,303882,Alopecosa simoni,Alopecosa,Lycosidae,FALSE,TAXREF_mainland
species:cdnom:1899,1899,Alopecosa striatipes,Alopecosa,Lycosidae,TRUE,observed_RMQS
species:cdref:303885,303885,Alopecosa sulzeri,Alopecosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:1898,1898,Alopecosa trabalis,Alopecosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:1089,1089,Altella lucida,Altella,Dictynidae,FALSE,TAXREF_mainland
species:cdnom:1065,1065,Amaurobius erberi,Amaurobius,Amaurobiidae,TRUE,observed_RMQS
species:cdref:1068,1068,Amaurobius fenestralis,Amaurobius,Amaurobiidae,FALSE,TAXREF_mainland
species:cdref:1066,1066,Amaurobius ferox,Amaurobius,Amaurobiidae,FALSE,TAXREF_mainland
species:cdref:233191,233191,Amaurobius jugorum,Amaurobius,Amaurobiidae,FALSE,TAXREF_mainland
species:cdref:233192,233192,Amaurobius latebrosus,Amaurobius,Amaurobiidae,FALSE,TAXREF_mainland
species:cdref:233193,233193,Amaurobius occidentalis,Amaurobius,Amaurobiidae,FALSE,TAXREF_mainland
species:cdref:1067,1067,Amaurobius similis,Amaurobius,Amaurobiidae,FALSE,TAXREF_mainland
species:cdref:720028,720028,Anatolidion gentile,Anatolidion,Theridiidae,FALSE,TAXREF_mainland
species:cdref:234079,234079,Anelosimus pulchellus,Anelosimus,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1255,1255,Anelosimus vittatus,Anelosimus,Theridiidae,FALSE,TAXREF_mainland
species:cdref:233461,233461,Anguliphantes angulipalpis,Anguliphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233462,233462,Anguliphantes monticola,Anguliphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1870,1870,Antistea elegans,Antistea,Hahniidae,FALSE,TAXREF_mainland
species:cdref:1715,1715,Anyphaena accentuata,Anyphaena,Anyphaenidae,FALSE,TAXREF_mainland
species:cdref:233201,233201,Anyphaena alboirrorata,Anyphaena,Anyphaenidae,FALSE,TAXREF_mainland
species:cdref:907018,907018,Anyphaena furva,Anyphaena,Anyphaenidae,FALSE,TAXREF_mainland
species:cdref:1714,1714,Anyphaena numida,Anyphaena,Anyphaenidae,FALSE,TAXREF_mainland
species:cdref:1713,1713,Anyphaena sabina,Anyphaena,Anyphaenidae,FALSE,TAXREF_mainland
species:cdref:457369,457369,Aphantaulax cincta,Aphantaulax,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:302792,302792,Aphantaulax trifasciata,Aphantaulax,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:233463,233463,Aphileta misera,Aphileta,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:233856,233856,Apostenus fuscus,Apostenus,Liocranidae,TRUE,observed_RMQS
species:cdref:233857,233857,Apostenus humilis,Apostenus,Liocranidae,FALSE,TAXREF_mainland
species:cdref:233464,233464,Araeoncus altissimus,Araeoncus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:906414,906414,Araeoncus anguineus,Araeoncus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303108,303108,Araeoncus crassiceps,Araeoncus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233465,233465,Araeoncus discedens,Araeoncus,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:233466,233466,Araeoncus humilis,Araeoncus,Linyphiidae,TRUE,observed_RMQS
species:cdref:457321,457321,Araneus alsine,Araneus,Araneidae,FALSE,TAXREF_mainland
species:cdref:1595,1595,Araneus angulatus,Araneus,Araneidae,FALSE,TAXREF_mainland
species:cdref:457323,457323,Araneus circe,Araneus,Araneidae,FALSE,TAXREF_mainland
species:cdref:1597,1597,Araneus diadematus,Araneus,Araneidae,FALSE,TAXREF_mainland
species:cdref:233206,233206,Araneus grossus,Araneus,Araneidae,FALSE,TAXREF_mainland
species:cdref:1600,1600,Araneus marmoreus,Araneus,Araneidae,FALSE,TAXREF_mainland
species:cdref:457325,457325,Araneus pallidus,Araneus,Araneidae,FALSE,TAXREF_mainland
species:cdref:1598,1598,Araneus quadratus,Araneus,Araneidae,FALSE,TAXREF_mainland
species:cdref:899,899,Araneus sturmi,Araneus,Araneidae,FALSE,TAXREF_mainland
species:cdref:233208,233208,Araneus triguttatus,Araneus,Araneidae,FALSE,TAXREF_mainland
species:cdref:233210,233210,Araniella alpica,Araniella,Araneidae,FALSE,TAXREF_mainland
species:cdref:1559,1559,Araniella cucurbitina,Araniella,Araneidae,FALSE,TAXREF_mainland
species:cdref:233211,233211,Araniella displicata,Araniella,Araneidae,FALSE,TAXREF_mainland
species:cdref:233212,233212,Araniella inconspicua,Araniella,Araneidae,FALSE,TAXREF_mainland
species:cdref:1558,1558,Araniella opisthographa,Araniella,Araneidae,FALSE,TAXREF_mainland
species:cdref:302386,302386,Araniella proxima,Araniella,Araneidae,FALSE,TAXREF_mainland
species:cdref:233250,233250,Archaeodictyna ammophila,Archaeodictyna,Dictynidae,FALSE,TAXREF_mainland
species:cdref:233251,233251,Archaeodictyna consecuta,Archaeodictyna,Dictynidae,FALSE,TAXREF_mainland
species:cdref:233871,233871,Arctosa alpigena,Arctosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:1903,1903,Arctosa cinerea,Arctosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:233872,233872,Arctosa figurata,Arctosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:233873,233873,Arctosa fulvolineata,Arctosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:1906,1906,Arctosa lacustris,Arctosa,Lycosidae,FALSE,TAXREF_mainland
species:cdnom:1905,1905,Arctosa leopardus,Arctosa,Lycosidae,TRUE,observed_RMQS
species:cdref:303894,303894,Arctosa lutetiana,Arctosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:303895,303895,Arctosa maculata,Arctosa,Lycosidae,FALSE,TAXREF_mainland
species:cdnom:1904,1904,Arctosa perita,Arctosa,Lycosidae,TRUE,observed_RMQS
species:cdref:303898,303898,Arctosa personata,Arctosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:906424,906424,Arctosa renidescens,Arctosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:458720,458720,Arctosa similis,Arctosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:233874,233874,Arctosa stigmosa,Arctosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:303901,303901,Arctosa variana,Arctosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:233875,233875,Arctosa villica,Arctosa,Lycosidae,FALSE,TAXREF_mainland
species:cdref:233252,233252,Argenna patula,Argenna,Dictynidae,FALSE,TAXREF_mainland
species:cdnom:1085,1085,Argenna subnigra,Argenna,Dictynidae,TRUE,observed_RMQS
species:cdref:1550,1550,Argiope bruennichi,Argiope,Araneidae,FALSE,TAXREF_mainland
species:cdref:1553,1553,Argiope lobata,Argiope,Araneidae,FALSE,TAXREF_mainland
species:cdref:302390,302390,Argiope trifasciata,Argiope,Araneidae,FALSE,TAXREF_mainland
species:cdref:234080,234080,Argyrodes argyrodes,Argyrodes,Theridiidae,FALSE,TAXREF_mainland
species:cdref:1820,1820,Argyroneta aquatica,Argyroneta,Dictynidae,FALSE,TAXREF_mainland
species:cdref:720112,720112,Ariadna gallica,Ariadna,Segestriidae,FALSE,TAXREF_mainland
species:cdref:719844,719844,Asagena italica,Asagena,Theridiidae,FALSE,TAXREF_mainland
species:cdnom:1320,1320,Asagena phalerata,Asagena,Theridiidae,TRUE,observed_RMQS
species:cdref:233968,233968,Asianellus festivus,Asianellus,Salticidae,FALSE,TAXREF_mainland
species:cdref:233470,233470,Asthenargus paganus,Asthenargus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303119,303119,Asthenargus perforatus,Asthenargus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233471,233471,Asthenargus placidus,Asthenargus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:965223,965223,Attulus atricapillus,Attulus,Salticidae,FALSE,TAXREF_mainland
species:cdref:965228,965228,Attulus caricis,Attulus,Salticidae,FALSE,TAXREF_mainland
species:cdref:902917,902917,Attulus distinguendus,Attulus,Salticidae,FALSE,TAXREF_mainland
species:cdref:965231,965231,Attulus floricola,Attulus,Salticidae,FALSE,TAXREF_mainland
species:cdref:965238,965238,Attulus inexpectus,Attulus,Salticidae,FALSE,TAXREF_mainland
species:cdref:965162,965162,Attulus longipes,Attulus,Salticidae,FALSE,TAXREF_mainland
species:cdref:2033,2033,Attulus penicillatus,Attulus,Salticidae,FALSE,TAXREF_mainland
species:cdref:965159,965159,Attulus pubescens,Attulus,Salticidae,FALSE,TAXREF_mainland
species:cdref:965242,965242,Attulus rivalis,Attulus,Salticidae,FALSE,TAXREF_mainland
species:cdref:965239,965239,Attulus rupicola,Attulus,Salticidae,FALSE,TAXREF_mainland
species:cdref:2031,2031,Attulus saltator,Attulus,Salticidae,FALSE,TAXREF_mainland
species:cdref:965158,965158,Attulus terebratus,Attulus,Salticidae,FALSE,TAXREF_mainland
species:cdref:965241,965241,Attulus zimmermanni,Attulus,Salticidae,FALSE,TAXREF_mainland
species:cdnom:886,886,Atypus affinis,Atypus,Atypidae,TRUE,observed_RMQS
species:cdref:887,887,Atypus piceus,Atypus,Atypidae,FALSE,TAXREF_mainland
species:cdnom:924,924,Aulonia albimana,Aulonia,Lycosidae,TRUE,observed_RMQS
species:cdref:947,947,Ballus armadillo,Ballus,Salticidae,FALSE,TAXREF_mainland
species:cdref:233969,233969,Ballus chalybeius,Ballus,Salticidae,FALSE,TAXREF_mainland
species:cdref:946,946,Ballus rufipes,Ballus,Salticidae,FALSE,TAXREF_mainland
species:cdref:457399,457399,Ballus variegatus,Ballus,Salticidae,FALSE,TAXREF_mainland
species:cdref:303125,303125,Baryphyma maritimum,Baryphyma,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233472,233472,Baryphyma pratense,Baryphyma,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233473,233473,Baryphyma trifrons,Baryphyma,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:836057,836057,Bassaniana baudueri,Bassaniana,Thomisidae,FALSE,TAXREF_mainland
species:cdref:928321,928321,Bassaniodes bliteus,Bassaniodes,Thomisidae,FALSE,TAXREF_mainland
species:cdref:928322,928322,Bassaniodes bufo,Bassaniodes,Thomisidae,FALSE,TAXREF_mainland
species:cdref:928323,928323,Bassaniodes caperatus,Bassaniodes,Thomisidae,FALSE,TAXREF_mainland
species:cdref:928324,928324,Bassaniodes cribratus,Bassaniodes,Thomisidae,FALSE,TAXREF_mainland
species:cdref:928325,928325,Bassaniodes robustus,Bassaniodes,Thomisidae,FALSE,TAXREF_mainland
species:cdref:1436,1436,Bathyphantes approximatus,Bathyphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303129,303129,Bathyphantes eumenis,Bathyphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:1437,1437,Bathyphantes gracilis,Bathyphantes,Linyphiidae,TRUE,observed_RMQS
species:cdref:233474,233474,Bathyphantes nigrinus,Bathyphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1438,1438,Bathyphantes parvulus,Bathyphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303135,303135,Bathyphantes setiger,Bathyphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233475,233475,Bathyphantes vittiger,Bathyphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1223,1223,Berlandina cinerea,Berlandina,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:1224,1224,Berlandina nubivaga,Berlandina,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:1225,1225,Berlandina plumalis,Berlandina,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:2098,2098,Bianor albobimaculatus,Bianor,Salticidae,FALSE,TAXREF_mainland
species:cdref:1022027,1022027,Bolephthyphantes caucasicus,Bolephthyphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233477,233477,Bolephthyphantes index,Bolephthyphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233478,233478,Bolyphantes alticeps,Bolyphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:836049,836049,Bolyphantes kolosvaryi,Bolyphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233479,233479,Bolyphantes luteolus,Bolyphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233480,233480,Bolyphantes nigropictus,Bolyphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1002020,1002020,Bolyphantes subtiliseta,Bolyphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:806845,806845,Brigittea civica,Brigittea,Dictynidae,FALSE,TAXREF_mainland
species:cdref:806872,806872,Brigittea latens,Brigittea,Dictynidae,FALSE,TAXREF_mainland
species:cdref:806874,806874,Brigittea vicina,Brigittea,Dictynidae,FALSE,TAXREF_mainland
species:cdref:302483,302483,Brommella falcigera,Brommella,Dictynidae,FALSE,TAXREF_mainland
species:cdref:457370,457370,Callilepis concolor,Callilepis,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:1218,1218,Callilepis nocturna,Callilepis,Gnaphosidae,FALSE,TAXREF_mainland
species:cdnom:302801,302801,Callilepis schuszteri,Callilepis,Gnaphosidae,TRUE,observed_RMQS
species:cdref:233195,233195,Callobius claustrarius,Callobius,Amaurobiidae,FALSE,TAXREF_mainland
species:cdref:806875,806875,Canariphantes tenerrimus,Canariphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:457238,457238,Canariphantes zonatus,Canariphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233485,233485,Caracladus avicula,Caracladus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233486,233486,Caracladus leberti,Caracladus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:720049,720049,Caracladus zamoniensis,Caracladus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233970,233970,Carrhotus xanthogramma,Carrhotus,Salticidae,FALSE,TAXREF_mainland
species:cdref:303152,303152,Caviphantes saxetorum,Caviphantes,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:1392,1392,Centromerita bicolor,Centromerita,Linyphiidae,TRUE,observed_RMQS
species:cdref:1393,1393,Centromerita concinna,Centromerita,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233487,233487,Centromerus albidus,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233488,233488,Centromerus arcanus,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233489,233489,Centromerus balazuci,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:836055,836055,Centromerus brevipalpus,Centromerus,Linyphiidae,TRUE,observed_RMQS
species:cdnom:233491,233491,Centromerus capucinus,Centromerus,Linyphiidae,TRUE,observed_RMQS
species:cdref:233492,233492,Centromerus cavernarum,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233493,233493,Centromerus cinctus,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:458707,458707,Centromerus corsicus,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:1378,1378,Centromerus dilutus,Centromerus,Linyphiidae,TRUE,observed_RMQS
species:cdref:233494,233494,Centromerus europaeus,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:806876,806876,Centromerus ictericus,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233496,233496,Centromerus incilium,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:907026,907026,Centromerus leruthi,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233497,233497,Centromerus levitarsis,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303170,303170,Centromerus minutissimus,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233498,233498,Centromerus pabulator,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233499,233499,Centromerus paradoxus,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:458708,458708,Centromerus phoceorum,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1379,1379,Centromerus prudens,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233501,233501,Centromerus sellarius,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303177,303177,Centromerus semiater,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:233502,233502,Centromerus serratus,Centromerus,Linyphiidae,TRUE,observed_RMQS
species:cdref:303181,303181,Centromerus silvicola,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:303182,303182,Centromerus subalpinus,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233504,233504,Centromerus succinus,Centromerus,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:1377,1377,Centromerus sylvaticus,Centromerus,Linyphiidae,TRUE,observed_RMQS
species:cdref:1348,1348,Cepheia longiseta,Cepheia,Synaphridae,FALSE,TAXREF_mainland
species:cdref:1002075,1002075,Ceraticelus bulbosus,Ceraticelus,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:1399,1399,Ceratinella brevipes,Ceratinella,Linyphiidae,FALSE,TAXREF_mainland
species:cdnom:1400,1400,Ceratinella brevis,Ceratinella,Linyphiidae,TRUE,observed_RMQS
species:cdnom:233505,233505,Ceratinella scabrosa,Ceratinella,Linyphiidae,TRUE,observed_RMQS
species:cdref:1401,1401,Ceratinella wideri,Ceratinella,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:233213,233213,Cercidia prominens,Cercidia,Araneidae,FALSE,TAXREF_mainland
species:cdref:233245,233245,Cetonana laticeps,Cetonana,Trachelidae,FALSE,TAXREF_mainland
species:cdref:887887,887887,Chaerea maritimus,Chaerea,Dictynidae,FALSE,TAXREF_mainland
species:cdnom:233973,233973,Chalcoscirtus infimus,Chalcoscirtus,Salticidae,TRUE,observed_RMQS
species:cdref:304355,304355,Chalcoscirtus nigritus,Chalcoscirtus,Salticidae,FALSE,TAXREF_mainland
species:cdref:233896,233896,Cheiracanthium abbreviatum,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:233897,233897,Cheiracanthium angulitarse,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:233898,233898,Cheiracanthium elegans,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:233899,233899,Cheiracanthium erraticum,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:233901,233901,Cheiracanthium mildei,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:304041,304041,Cheiracanthium montanum,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:304043,304043,Cheiracanthium oncognathum,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:233902,233902,Cheiracanthium pelasgicum,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:233903,233903,Cheiracanthium pennatum,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:233904,233904,Cheiracanthium pennyi,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:233905,233905,Cheiracanthium punctorium,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:233906,233906,Cheiracanthium salsicola,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:458729,458729,Cheiracanthium seidlitzi,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:233908,233908,Cheiracanthium striolatum,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:233909,233909,Cheiracanthium virescens,Cheiracanthium,Cheiracanthiidae,FALSE,TAXREF_mainland
species:cdref:1855,1855,Chorizomma subterraneum,Chorizomma,Hahniidae,FALSE,TAXREF_mainland
species:cdref:930686,930686,Chrysso nordica,Chrysso,Theridiidae,FALSE,TAXREF_mainland
species:cdref:233253,233253,Cicurina cicur,Cicurina,Hahniidae,FALSE,TAXREF_mainland
species:cdref:233507,233507,Cinetata gradata,Cinetata,Linyphiidae,FALSE,TAXREF_mainland
species:cdref:719825,719825,Civizelotes caucasius,Civizelotes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdnom:719829,719829,Civizelotes civicus,Civizelotes,Gnaphosidae,TRUE,observed_RMQS
species:cdref:719830,719830,Civizelotes dentatidens,Civizelotes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:719831,719831,Civizelotes medianus,Civizelotes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:720047,720047,Civizelotes pygmaeus,Civizelotes,Gnaphosidae,FALSE,TAXREF_mainland
species:cdref:1741,1741,Clubiona brevipes,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1728,1728,Clubiona caerulescens,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:233243,233243,Clubiona comta,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:457362,457362,Clubiona corticalis,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1746,1746,Clubiona diversa,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:836045,836045,Clubiona frisia,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1739,1739,Clubiona frutetorum,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1738,1738,Clubiona germanica,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1740,1740,Clubiona hilaris,Clubiona,Clubionidae,FALSE,TAXREF_mainland
species:cdref:1744,1744,Clubiona juvenis,Clubiona,Clubionidae,FALSE,TAXREF_mainland
