taxon_unit,cd_ref,accepted_name,genus,family,observed_in_assemblage,candidate_origin
species:cdref:237012,237012,Armadillidium assimile,Armadillidium,Armadillidiidae,FALSE,TAXREF_mainland
species:cdref:237013,237013,Armadillidium depressum,Armadillidium,Armadillidiidae,FALSE,TAXREF_mainland
species:cdref:237014,237014,Armadillidium esterelanum,Armadillidium,Armadillidiidae,FALSE,TAXREF_mainland
species:cdref:237017,237017,Armadillidium granulatum,Armadillidium,Armadillidiidae,FALSE,TAXREF_mainland
species:cdref:237018,237018,Armadillidium lanzai,Armadillidium,Armadillidiidae,FALSE,TAXREF_mainland
species:cdref:237019,237019,Armadillidium littorale,Armadillidium,Armadillidiidae,FALSE,TAXREF_mainland
species:cdnom:699887,699887,Armadillidium nasatum,Armadillidium,Armadillidiidae,TRUE,observed_RMQS
species:cdref:237022,237022,Armadillidium opacum,Armadillidium,Armadillidiidae,FALSE,TAXREF_mainland
species:cdnom:237023,237023,Armadillidium pictum,Armadillidium,Armadillidiidae,TRUE,observed_RMQS
species:cdnom:237025,237025,Armadillidium pulchellum,Armadillidium,Armadillidiidae,TRUE,observed_RMQS
species:cdref:237026,237026,Armadillidium quinquepustulatum,Armadillidium,Armadillidiidae,FALSE,TAXREF_mainland
species:cdref:837987,837987,Armadillidium rojanum,Armadillidium,Armadillidiidae,FALSE,TAXREF_mainland
species:cdref:237028,237028,Armadillidium simoni,Armadillidium,Armadillidiidae,FALSE,TAXREF_mainland
species:cdref:237030,237030,Armadillidium torchiai,Armadillidium,Armadillidiidae,FALSE,TAXREF_mainland
species:cdnom:18829,18829,Armadillidium vulgare,Armadillidium,Armadillidiidae,TRUE,observed_RMQS
species:cdref:237005,237005,Armadillo officinalis,Armadillo,Armadillidae,FALSE,TAXREF_mainland
species:cdref:237107,237107,Armadilloniscus candidus,Armadilloniscus,Detonidae,FALSE,TAXREF_mainland
species:cdref:237108,237108,Armadilloniscus ellipticus,Armadilloniscus,Detonidae,FALSE,TAXREF_mainland
species:cdref:939906,939906,Aspidarachna clypeata,Aspidarachna,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:1001948,1001948,Astacilla carlosteroi,Astacilla,Arcturidae,FALSE,TAXREF_mainland
species:cdref:529400,529400,Astacilla damnoniensis,Astacilla,Arcturidae,FALSE,TAXREF_mainland
species:cdref:529375,529375,Astacilla dilatata,Astacilla,Arcturidae,FALSE,TAXREF_mainland
species:cdref:1001950,1001950,Astacilla estherae,Astacilla,Arcturidae,FALSE,TAXREF_mainland
species:cdref:380121,380121,Astacilla longicornis,Astacilla,Arcturidae,FALSE,TAXREF_mainland
species:cdref:380112,380112,Astacilla mediterranea,Astacilla,Arcturidae,FALSE,TAXREF_mainland
species:cdref:529484,529484,Astacilla poorei,Astacilla,Arcturidae,FALSE,TAXREF_mainland
species:cdref:380080,380080,Asymmetrione foresti,Asymmetrione,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380076,380076,Athelges bilobus,Athelges,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380072,380072,Athelges cladophorus,Athelges,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380077,380077,Athelges intermedia,Athelges,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380075,380075,Athelges paguri,Athelges,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380073,380073,Athelges prideauxii,Athelges,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380078,380078,Athelges tenuicaudis,Athelges,Bopyridae,FALSE,TAXREF_mainland
species:cdref:937957,937957,Balbidocolon atlanticum,Balbidocolon,Desmosomatidae,FALSE,TAXREF_mainland
species:cdref:939972,939972,Bathybadistes multispinosa,Bathybadistes,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:950388,950388,Bathycopea typhlops,Bathycopea,Ancinidae,FALSE,TAXREF_mainland
species:cdref:237033,237033,Bathytropa granulata,Bathytropa,Bathytropidae,FALSE,TAXREF_mainland
species:cdref:808674,808674,Bathytropa meinertii,Bathytropa,Bathytropidae,FALSE,TAXREF_mainland
species:cdref:544260,544260,Bellibos dageti,Bellibos,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:947418,947418,Bellibos monicae,Bellibos,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:374109,374109,Belonectes parvus,Belonectes,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:380082,380082,Bopyrina ocellata,Bopyrina,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380084,380084,Bopyrissa diogeni,Bopyrissa,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380083,380083,Bopyrissa fraissei,Bopyrissa,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380085,380085,Bopyroides cluthae,Bopyroides,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380086,380086,Bopyroides hippolytes,Bopyroides,Bopyridae,FALSE,TAXREF_mainland
species:cdref:1038777,1038777,Bopyrus crangorum,Bopyrus,Bopyridae,FALSE,TAXREF_mainland
species:cdref:780404,780404,Branchiophryxus nyctiphanae,Branchiophryxus,Dajidae,FALSE,TAXREF_mainland
species:cdref:1012422,1012422,Buchnerillo atlanticus,Buchnerillo,Buddelundiellidae,FALSE,TAXREF_mainland
species:cdref:237034,237034,Buchnerillo litoralis,Buchnerillo,Buddelundiellidae,FALSE,TAXREF_mainland
species:cdref:237036,237036,Buddelundiella cataractae,Buddelundiella,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:989287,989287,Cabirops codreanui,Cabirops,Cabiropidae,FALSE,TAXREF_mainland
species:cdref:780405,780405,Cabirops ibizae,Cabirops,Cabiropidae,FALSE,TAXREF_mainland
species:cdref:780406,780406,Cabirops marsupialis,Cabirops,Cabiropidae,FALSE,TAXREF_mainland
species:cdref:780410,780410,Cabirops perezi,Cabirops,Cabiropidae,FALSE,TAXREF_mainland
species:cdref:240978,240978,Caecosphaeroma burgundum,Caecosphaeroma,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:240979,240979,Caecosphaeroma virei,Caecosphaeroma,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:237078,237078,Caeroplastes porphyrivagus,Caeroplastes,Porcellionidae,FALSE,TAXREF_mainland
species:cdref:380053,380053,Calathura brachiata,Calathura,Leptanthuridae,FALSE,TAXREF_mainland
species:cdref:989817,989817,Campecopea hanseni,Campecopea,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:18751,18751,Campecopea hirsuta,Campecopea,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:380088,380088,Cancricepon elegans,Cancricepon,Bopyridae,FALSE,TAXREF_mainland
species:cdref:380087,380087,Cancricepon pilula,Cancricepon,Bopyridae,FALSE,TAXREF_mainland
species:cdref:780402,780402,Cancrion floridus,Cancrion,Entoniscidae,FALSE,TAXREF_mainland
species:cdref:780403,780403,Cancrion miser,Cancrion,Entoniscidae,FALSE,TAXREF_mainland
species:cdref:366489,366489,Carpias galloprovincalis,Carpias,Janiridae,FALSE,TAXREF_mainland
species:cdref:366488,366488,Carpias stebbingi,Carpias,Janiridae,FALSE,TAXREF_mainland
species:cdref:374305,374305,Ceratothoa capri,Ceratothoa,Cymothoidae,FALSE,TAXREF_mainland
species:cdref:374300,374300,Ceratothoa italica,Ceratothoa,Cymothoidae,FALSE,TAXREF_mainland
species:cdref:374303,374303,Ceratothoa oestroides,Ceratothoa,Cymothoidae,FALSE,TAXREF_mainland
species:cdref:647575,647575,Ceratothoa oxyrrhynchaena,Ceratothoa,Cymothoidae,FALSE,TAXREF_mainland
species:cdref:374301,374301,Ceratothoa parallela,Ceratothoa,Cymothoidae,FALSE,TAXREF_mainland
species:cdref:374304,374304,Ceratothoa steindachneri,Ceratothoa,Cymothoidae,FALSE,TAXREF_mainland
species:cdref:237054,237054,Chaetophiloscia cellaria,Chaetophiloscia,Philosciidae,FALSE,TAXREF_mainland
species:cdnom:237055,237055,Chaetophiloscia elongata,Chaetophiloscia,Philosciidae,TRUE,observed_RMQS
species:cdnom:237057,237057,Chaetophiloscia sicula,Chaetophiloscia,Philosciidae,TRUE,observed_RMQS
species:cdref:939844,939844,Chauliodoniscus armadilloides,Chauliodoniscus,Haploniscidae,FALSE,TAXREF_mainland
species:cdref:939849,939849,Chauliodoniscus quadrifrons,Chauliodoniscus,Haploniscidae,FALSE,TAXREF_mainland
species:cdref:938763,938763,Chelator insignis,Chelator,Desmosomatidae,FALSE,TAXREF_mainland
species:cdref:366496,366496,Cirolana cranchi,Cirolana,Cirolanidae,FALSE,TAXREF_mainland
species:cdref:366497,366497,Cirolana ferruginosa,Cirolana,Cirolanidae,FALSE,TAXREF_mainland
species:cdref:380143,380143,Cleantis prismatica,Cleantis,Holognathidae,FALSE,TAXREF_mainland
species:cdref:780352,780352,Clypeoniscus cantacuzenei,Clypeoniscus,Cabiropidae,FALSE,TAXREF_mainland
species:cdref:647682,647682,Clypeoniscus hanseni,Clypeoniscus,Cabiropidae,FALSE,TAXREF_mainland
species:cdref:366494,366494,Conilera cylindracea,Conilera,Cirolanidae,FALSE,TAXREF_mainland
species:cdref:526135,526135,Cornuamesus biscayensis,Cornuamesus,Ischnomesidae,FALSE,TAXREF_mainland
species:cdref:780407,780407,Crinoniscus equitans,Crinoniscus,Crinoniscidae,FALSE,TAXREF_mainland
species:cdref:237059,237059,Ctenoscia minima,Ctenoscia,Philosciidae,FALSE,TAXREF_mainland
species:cdref:18360,18360,Cyathura carinata,Cyathura,Anthuridae,FALSE,TAXREF_mainland
species:cdref:237038,237038,Cylisticus cavernicolus,Cylisticus,Cylisticidae,FALSE,TAXREF_mainland
species:cdref:237039,237039,Cylisticus convexus,Cylisticus,Cylisticidae,FALSE,TAXREF_mainland
species:cdref:237041,237041,Cylisticus racovitzai,Cylisticus,Cylisticidae,FALSE,TAXREF_mainland
species:cdref:237042,237042,Cylisticus uncinatus,Cylisticus,Cylisticidae,FALSE,TAXREF_mainland
species:cdref:237043,237043,Cylisticus vandeli,Cylisticus,Cylisticidae,FALSE,TAXREF_mainland
species:cdref:366530,366530,Cymodoce emarginata,Cymodoce,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:366529,366529,Cymodoce erythraea,Cymodoce,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:1040448,1040448,Cymodoce hanseni,Cymodoce,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:366533,366533,Cymodoce rubropunctata,Cymodoce,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:18363,18363,Cymodoce spinosa,Cymodoce,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:366528,366528,Cymodoce truncata,Cymodoce,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:1001656,1001656,Cymothoa gibbosa,Cymothoa,Cymothoidae,FALSE,TAXREF_mainland
species:cdref:374311,374311,Cymothoa nigropunctata,Cymothoa,Cymothoidae,FALSE,TAXREF_mainland
species:cdref:808662,808662,Cyphotendana dalmazzensis,Cyphotendana,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:237124,237124,Cyrnoniscus remyi,Cyrnoniscus,Trichoniscidae,FALSE,TAXREF_mainland
species:cdref:781043,781043,Danalia inopinata,Danalia,Cryptoniscidae,FALSE,TAXREF_mainland
species:cdref:780340,780340,Danalia larvaeformis,Danalia,Cryptoniscidae,FALSE,TAXREF_mainland
species:cdref:780341,780341,Danalia pellucida,Danalia,Cryptoniscidae,FALSE,TAXREF_mainland
species:cdref:939110,939110,Dendromunna spinipes,Dendromunna,Dendrotionidae,FALSE,TAXREF_mainland
species:cdref:939112,939112,Dendrotion paradoxum,Dendrotion,Dendrotionidae,FALSE,TAXREF_mainland
species:cdref:939122,939122,Desmosoma elongatum,Desmosoma,Desmosomatidae,FALSE,TAXREF_mainland
species:cdref:939251,939251,Desmosoma latipes,Desmosoma,Desmosomatidae,FALSE,TAXREF_mainland
species:cdref:939123,939123,Desmosoma lineare,Desmosoma,Desmosomatidae,FALSE,TAXREF_mainland
species:cdref:939332,939332,Disconectes furcatus,Disconectes,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:950383,950383,Disconectes latirostris,Disconectes,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:374107,374107,Disconectes phalangium,Disconectes,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:939337,939337,Dubinectes nodosus,Dubinectes,Munnopsidae,FALSE,TAXREF_mainland
species:cdref:839241,839241,Dynamene bicolor,Dynamene,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:529348,529348,Dynamene bidentata,Dynamene,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:839242,839242,Dynamene bifida,Dynamene,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:366526,366526,Dynamene edwardsi,Dynamene,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:366524,366524,Dynamene magnitorata,Dynamene,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:953342,953342,Dynamenella scaptocephala,Dynamenella,Sphaeromatidae,FALSE,TAXREF_mainland
species:cdref:1001659,1001659,Elthusa sinuata,Elthusa,Cymothoidae,FALSE,TAXREF_mainland
species:cdref:374342,374342,Emetha audouini,Emetha,Cymothoidae,FALSE,TAXREF_mainland
species:cdref:1038794,1038794,Entione cavolinii,Entione,Entoniscidae,FALSE,TAXREF_mainland
species:cdref:1001684,1001684,Entionella eriphiae,Entionella,Entoniscidae,FALSE,TAXREF_mainland
