taxon_unit,cd_ref,accepted_name,genus,family,observed_in_assemblage,candidate_origin
species:cdref:8816,8816,Agonum lugens,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdref:8817,8817,Agonum marginatum,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdref:222402,222402,Agonum micans,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdref:222389,222389,Agonum monachum,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8819,8819,Agonum muelleri,Agonum,Carabidae,TRUE,observed_RMQS
species:cdref:250895,250895,Agonum muelleri,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8820,8820,Agonum nigrum,Agonum,Carabidae,TRUE,observed_RMQS
species:cdref:222390,222390,Agonum numidicum,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdref:222395,222395,Agonum permoestum,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdref:222403,222403,Agonum piceum,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdref:222404,222404,Agonum scitulum,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdref:8822,8822,Agonum sexpunctatum,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdref:8823,8823,Agonum thoreyi,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdref:250896,250896,Agonum thoreyi,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdref:8824,8824,Agonum versutum,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdref:8825,8825,Agonum viduum,Agonum,Carabidae,FALSE,TAXREF_mainland
species:cdnom:8826,8826,Agonum viridicupreum,Agonum,Carabidae,TRUE,observed_RMQS
species:cdref:222679,222679,Agostinia launi,Agostinia,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9192,9192,Amara aenea,Amara,Carabidae,TRUE,observed_RMQS
species:cdref:222646,222646,Amara affinis,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222624,222624,Amara anthobia,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:9197,9197,Amara apricaria,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222633,222633,Amara arenaria,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222661,222661,Amara aulica,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222659,222659,Amara bickhardti,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222634,222634,Amara bifrons,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:792345,792345,Amara bischoffi,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222647,222647,Amara brevis,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222635,222635,Amara brunnea,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222660,222660,Amara cardui,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:251040,251040,Amara cardui,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9193,9193,Amara communis,Amara,Carabidae,TRUE,observed_RMQS
species:cdref:222621,222621,Amara concinna,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:9194,9194,Amara consularis,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9200,9200,Amara convexior,Amara,Carabidae,TRUE,observed_RMQS
species:cdref:222662,222662,Amara convexiuscula,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222654,222654,Amara crenata,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222636,222636,Amara cursitans,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:9201,9201,Amara curta,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdnom:222652,222652,Amara equestris,Amara,Carabidae,TRUE,observed_RMQS
species:cdref:795457,795457,Amara equestris,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:251034,251034,Amara equestris,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222637,222637,Amara erratica,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:9203,9203,Amara eurynota,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222648,222648,Amara eximia,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222625,222625,Amara famelica,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:9204,9204,Amara familiaris,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:9205,9205,Amara floralis,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222658,222658,Amara frigida,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222655,222655,Amara fulva,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9206,9206,Amara fulvipes,Amara,Carabidae,TRUE,observed_RMQS
species:cdref:222638,222638,Amara fusca,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222657,222657,Amara glabrata,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222639,222639,Amara infima,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222653,222653,Amara infuscata,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222640,222640,Amara ingenua,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9207,9207,Amara kulti,Amara,Carabidae,TRUE,observed_RMQS
species:cdref:9210,9210,Amara lantoscana,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:251037,251037,Amara lantoscana,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:9208,9208,Amara lucida,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9212,9212,Amara lunicollis,Amara,Carabidae,TRUE,observed_RMQS
species:cdref:222656,222656,Amara majuscula,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222641,222641,Amara messae,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222642,222642,Amara montana,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:9214,9214,Amara montivaga,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222627,222627,Amara morio,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222643,222643,Amara municipalis,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222628,222628,Amara nigricornis,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:9215,9215,Amara nitida,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9217,9217,Amara ovata,Amara,Carabidae,TRUE,observed_RMQS
species:cdref:9218,9218,Amara plebeja,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222644,222644,Amara praetermissa,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222629,222629,Amara proxima,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:9219,9219,Amara puncticollis,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222651,222651,Amara pyrenaea,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:9222,9222,Amara quenseli,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:251033,251033,Amara quenseli,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:9223,9223,Amara rufipes,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222649,222649,Amara rufoaenea,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222645,222645,Amara sabulosa,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222630,222630,Amara schimperi,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9231,9231,Amara similata,Amara,Carabidae,TRUE,observed_RMQS
species:cdref:222650,222650,Amara simplex,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222631,222631,Amara spreta,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222622,222622,Amara strenua,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222632,222632,Amara subconvexa,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9230,9230,Amara tibialis,Amara,Carabidae,TRUE,observed_RMQS
species:cdref:222623,222623,Amara tricuspidata,Amara,Carabidae,FALSE,TAXREF_mainland
species:cdref:222506,222506,Amblystomus metallescens,Amblystomus,Carabidae,FALSE,TAXREF_mainland
species:cdref:9357,9357,Amblystomus niger,Amblystomus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222507,222507,Amblystomus raymondi,Amblystomus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222384,222384,Anchomenus cyaneus,Anchomenus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:222383,222383,Anchomenus dorsalis,Anchomenus,Carabidae,TRUE,observed_RMQS
species:cdref:222818,222818,Anillus caecus,Anillus,Carabidae,FALSE,TAXREF_mainland
species:cdref:251243,251243,Anillus caecus,Anillus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222819,222819,Anillus cebennicus,Anillus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222820,222820,Anillus convexus,Anillus,Carabidae,FALSE,TAXREF_mainland
species:cdref:809927,809927,Anillus corsicus,Anillus,Carabidae,FALSE,TAXREF_mainland
species:cdref:276982,276982,Anillus florentinus,Anillus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8716,8716,Anillus frater,Anillus,Carabidae,FALSE,TAXREF_mainland
species:cdref:8717,8717,Anillus hypogaeus,Anillus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222821,222821,Anillus joffrei,Anillus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222822,222822,Anillus latistilus,Anillus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222823,222823,Anillus minervae,Anillus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222824,222824,Anillus sulcatellus,Anillus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:9291,9291,Anisodactylus binotatus,Anisodactylus,Carabidae,TRUE,observed_RMQS
species:cdref:222411,222411,Anisodactylus intermedius,Anisodactylus,Carabidae,FALSE,TAXREF_mainland
species:cdref:9293,9293,Anisodactylus nemorivagus,Anisodactylus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222410,222410,Anisodactylus poeciloides,Anisodactylus,Carabidae,FALSE,TAXREF_mainland
species:cdref:250898,250898,Anisodactylus poeciloides,Anisodactylus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:222409,222409,Anisodactylus signatus,Anisodactylus,Carabidae,TRUE,observed_RMQS
species:cdref:9292,9292,Anisodactylus virens,Anisodactylus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222413,222413,Anthracus consputus,Anthracus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222414,222414,Anthracus flavipennis,Anthracus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222415,222415,Anthracus longicornis,Anthracus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222416,222416,Anthracus quarnerensis,Anthracus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222417,222417,Anthracus transversalis,Anthracus,Carabidae,FALSE,TAXREF_mainland
species:cdref:793282,793282,Aphaenops aeacus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458944,458944,Aphaenops alberti,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027077,1027077,Aphaenops aldensis,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027055,1027055,Aphaenops andreae,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:795220,795220,Aphaenops baretosanus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458945,458945,Aphaenops bessoni,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:794326,794326,Aphaenops blancheti,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458946,458946,Aphaenops bonneti,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458947,458947,Aphaenops bouilloni,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:395957,395957,Aphaenops bourgoini,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:795422,795422,Aphaenops bourgoini,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:795424,795424,Aphaenops bourgoini,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:8750,8750,Aphaenops bucephalus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458952,458952,Aphaenops carrerei,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458956,458956,Aphaenops cerberus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458962,458962,Aphaenops chappuisi,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:793189,793189,Aphaenops chaudoiri,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458687,458687,Aphaenops cissauguensis,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:459100,459100,Aphaenops colluvii,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1018054,1018054,Aphaenops corbazi,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458964,458964,Aphaenops crypticola,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027071,1027071,Aphaenops discontignyi,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:794327,794327,Aphaenops ehlersi,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:794328,794328,Aphaenops elegans,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027065,1027065,Aphaenops gallicus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027094,1027094,Aphaenops gallicus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027095,1027095,Aphaenops gallicus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:794329,794329,Aphaenops gracilis,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027076,1027076,Aphaenops holcartensis,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:395973,395973,Aphaenops hortensis,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458970,458970,Aphaenops hustachei,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:457183,457183,Aphaenops jauzioni,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:8754,8754,Aphaenops jeanneli,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027066,1027066,Aphaenops jeannelianus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458973,458973,Aphaenops laurenti,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:8755,8755,Aphaenops leschenaulti,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458974,458974,Aphaenops linderi,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:794330,794330,Aphaenops longicollis,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:795421,795421,Aphaenops ludovici,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458985,458985,Aphaenops mariaerosae,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458987,458987,Aphaenops michaeli,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:794333,794333,Aphaenops minos,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:794334,794334,Aphaenops mouriesi,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:794331,794331,Aphaenops navaricus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458990,458990,Aphaenops ochsi,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458993,458993,Aphaenops ochsi,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027070,1027070,Aphaenops orcinus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027099,1027099,Aphaenops orcinus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458996,458996,Aphaenops orionis,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027043,1027043,Aphaenops orpheus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027092,1027092,Aphaenops orpheus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027091,1027091,Aphaenops orpheus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027056,1027056,Aphaenops palei,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:795222,795222,Aphaenops pandellei,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:795428,795428,Aphaenops pandellei,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458998,458998,Aphaenops parallelus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:794332,794332,Aphaenops pecoudi,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:458861,458861,Aphaenops pluto,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:793386,793386,Aphaenops pseudocrypticola,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:459004,459004,Aphaenops rebereti,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:459005,459005,Aphaenops rhadamanthus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1018048,1018048,Aphaenops riberai,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027063,1027063,Aphaenops sarpedon,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027057,1027057,Aphaenops saulcyi,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027072,1027072,Aphaenops serrulatus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:794325,794325,Aphaenops sinester,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:459009,459009,Aphaenops sioberae,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027067,1027067,Aphaenops soussieuxi,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027060,1027060,Aphaenops sulcatus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:459013,459013,Aphaenops tiresias,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027069,1027069,Aphaenops trophonius,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:459023,459023,Aphaenops vandeli,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027058,1027058,Aphaenops vandelianus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027059,1027059,Aphaenops vanderberghi,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:8757,8757,Aphaenops vasconicus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:1027054,1027054,Aphaenops vulcanus,Aphaenops,Carabidae,FALSE,TAXREF_mainland
species:cdref:222948,222948,Apotomus rufithorax,Apotomus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222949,222949,Apotomus rufus,Apotomus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222304,222304,Apristus europaeus,Apristus,Carabidae,FALSE,TAXREF_mainland
species:cdref:9246,9246,Aptinus alpinus,Aptinus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223046,223046,Aptinus displosor,Aptinus,Carabidae,FALSE,TAXREF_mainland
species:cdref:223047,223047,Aptinus pyrenaeus,Aptinus,Carabidae,FALSE,TAXREF_mainland
species:cdref:222939,222939,Asaphidion austriacum,Asaphidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:8584,8584,Asaphidion caraboides,Asaphidion,Carabidae,FALSE,TAXREF_mainland
species:cdnom:222940,222940,Asaphidion curtum,Asaphidion,Carabidae,TRUE,observed_RMQS
species:cdref:222941,222941,Asaphidion cyanicorne,Asaphidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:222942,222942,Asaphidion festivum,Asaphidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:8585,8585,Asaphidion flavipes,Asaphidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:699024,699024,Asaphidion nebulosum,Asaphidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:222943,222943,Asaphidion pallipes,Asaphidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:222944,222944,Asaphidion rossii,Asaphidion,Carabidae,FALSE,TAXREF_mainland
species:cdnom:222945,222945,Asaphidion stierlini,Asaphidion,Carabidae,TRUE,observed_RMQS
species:cdref:222373,222373,Atranus ruficollis,Atranus,Carabidae,FALSE,TAXREF_mainland
species:cdnom:222508,222508,Badister bullatus,Badister,Carabidae,TRUE,observed_RMQS
species:cdref:222512,222512,Badister collaris,Badister,Carabidae,FALSE,TAXREF_mainland
species:cdref:222513,222513,Badister dilatatus,Badister,Carabidae,FALSE,TAXREF_mainland
species:cdref:222509,222509,Badister lacertosus,Badister,Carabidae,FALSE,TAXREF_mainland
species:cdref:9360,9360,Badister meridionalis,Badister,Carabidae,FALSE,TAXREF_mainland
species:cdref:9361,9361,Badister peltatus,Badister,Carabidae,FALSE,TAXREF_mainland
species:cdref:222511,222511,Badister sodalis,Badister,Carabidae,FALSE,TAXREF_mainland
species:cdref:222510,222510,Badister unipustulatus,Badister,Carabidae,FALSE,TAXREF_mainland
species:cdref:794265,794265,Bembidion abeillei,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794292,794292,Bembidion aeneum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794287,794287,Bembidion andreae,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794250,794250,Bembidion argenteolum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794307,794307,Bembidion articulatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:521500,521500,Bembidion ascendens,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:8595,8595,Bembidion aspericolle,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:8598,8598,Bembidion assimile,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:222855,222855,Bembidion atrocaeruleum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795257,795257,Bembidion axillare,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795382,795382,Bembidion axillare,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794255,794255,Bembidion azurescens,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794293,794293,Bembidion biguttatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:8641,8641,Bembidion bipunctatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795403,795403,Bembidion bipunctatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:780495,780495,Bembidion bruxellense,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:811567,811567,Bembidion bualei,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:699585,699585,Bembidion bualei,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795214,795214,Bembidion bugnioni,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdnom:795216,795216,Bembidion callosum,Bembidion,Carabidae,TRUE,observed_RMQS
species:cdref:795385,795385,Bembidion callosum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdnom:795386,795386,Bembidion callosum,Bembidion,Carabidae,TRUE,observed_RMQS
species:cdref:794267,794267,Bembidion cantalicum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795215,795215,Bembidion clarkii,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794243,794243,Bembidion coeruleum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794244,794244,Bembidion complanatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:699712,699712,Bembidion conforme,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:222900,222900,Bembidion crassicorne,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:794288,794288,Bembidion cruciatum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795217,795217,Bembidion decorum,Bembidion,Carabidae,FALSE,TAXREF_mainland
species:cdref:795392,795392,Bembidion decorum,Bembidion,Carabidae,FALSE,TAXREF_mainland
